root_pos_x,root_pos_y,root_pos_z,root_rot_x,root_rot_y,root_rot_z,root_rot_w,root_lin_vel_x,root_lin_vel_y,root_lin_vel_z,root_ang_vel_x,root_ang_vel_y,root_ang_vel_z,l_hip_pitch_angle,l_hip_roll_angle,l_thigh_angle,l_calf_angle,l_ankle_pitch_angle,l_ankle_roll_angle,l_shoulder_pitch_angle,l_shoulder_roll_angle,l_upper_arm_angle,l_elbow_angle,l_wrist_angle,r_hip_pitch_angle,r_hip_roll_angle,r_thigh_angle,r_calf_angle,r_ankle_pitch_angle,r_ankle_roll_angle,r_shoulder_pitch_angle,r_shoulder_roll_angle,r_upper_arm_angle,r_elbow_angle,r_wrist_angle,l_hip_pitch_angvel,l_hip_roll_angvel,l_thigh_angvel,l_calf_angvel,l_ankle_pitch_angvel,l_ankle_roll_angvel,l_shoulder_pitch_angvel,l_shoulder_roll_angvel,l_upper_arm_angvel,l_elbow_angvel,l_wrist_angvel,r_hip_pitch_angvel,r_hip_roll_angvel,r_thigh_angvel,r_calf_angvel,r_ankle_pitch_angvel,r_ankle_roll_angvel,r_shoulder_pitch_angvel,r_shoulder_roll_angvel,r_upper_arm_angvel,r_elbow_angvel,r_wrist_angvel
-0.144691,0.008674,0.378385,-0.043026,-0.015582,0.570594,0.819956,-0.177804,0.118797,0.084863,-0.341541,-0.019615,-0.744625,-0.241571,0.09408,-0.276682,0.354411,-0.210866,-0.022118,0.056384,0.449955,-0.591689,-0.497954,0.07119,-1.1776,-0.060573,0.092925,1.575647,-0.024073,0.141875,0.075824,-0.33604,0.514221,-0.547461,0.007342,0.201656,0.283236,0.586256,-1.728272,2.668309,-0.764634,0.315917,0.504363,-0.844147,-0.974995,-0.74829,-6.284125,1.952923,-3.676039,11.530923,-1.685007,-0.751439,-0.35294,0.590116,0.389268,0.108782,-0.046848
-0.147809,0.00648,0.380041,-0.044567,-0.017577,0.565558,0.823316,-0.140864,0.136406,0.070146,-0.217953,-0.056109,-0.504101,-0.236925,0.098506,-0.263036,0.325565,-0.157759,-0.04054,0.059242,0.453944,-0.603107,-0.506957,0.051708,-1.271725,-0.033085,0.029205,1.757525,-0.071378,0.115083,0.07337,-0.327425,0.514137,-0.544464,0.00806,0.09078,0.120208,0.93705,-1.18893,2.345441,-0.822355,0.130356,0.030275,-0.53786,-0.279356,-0.922269,-3.862324,1.426387,-2.797586,7.791293,-2.514148,-1.559985,-0.098296,0.323985,0.04576,0.025195,0.172941
-0.151809,0.00538,0.381191,-0.046159,-0.018516,0.562109,0.825567,-0.092233,0.175803,0.036306,-0.09112,0.124801,-0.20574,-0.237939,0.098889,-0.2392,0.306854,-0.117048,-0.055013,0.061598,0.451166,-0.613203,-0.509128,0.034299,-1.332093,-0.003518,-0.018979,1.887298,-0.124639,0.079475,0.071892,-0.323081,0.516051,-0.546453,0.014259,-0.139216,-0.158022,1.108299,-0.812268,1.679601,-0.616889,-0.005846,-0.27647,-0.234734,-0.090476,-0.821375,-2.458642,1.422271,-2.187449,5.374877,-2.486934,-1.611656,-0.001712,0.010624,0.005841,-0.320566,0.164436
-0.155704,0.005633,0.381494,-0.047542,-0.016342,0.562181,0.825485,-0.05751,0.151082,-0.00445,0.21851,0.321945,0.225957,-0.242493,0.092186,-0.218704,0.293074,-0.090575,-0.065215,0.059008,0.442885,-0.612496,-0.510576,0.018853,-1.370071,0.023806,-0.058293,1.97252,-0.170856,0.050617,0.073301,-0.327,0.514371,-0.557287,0.014638,-0.315466,-0.474708,1.090348,-0.571029,1.017407,-0.479873,-0.311346,-0.489471,-0.091217,0.091423,-0.767359,-1.03176,1.253865,-1.927322,2.764187,-1.891465,-1.030897,0.011527,-0.209455,-0.088168,-0.584715,-0.045387
-0.158274,0.005461,0.381013,-0.046076,-0.010952,0.566195,0.82291,-0.087398,0.106735,-0.034365,0.541602,0.278243,0.62462,-0.250558,0.0799,-0.195586,0.284013,-0.076352,-0.074208,0.049144,0.431587,-0.616852,-0.505471,0.003604,-1.373363,0.046637,-0.096072,1.997866,-0.200298,0.03824,0.072353,-0.331459,0.512524,-0.569842,0.012444,-0.554044,-0.772718,1.156531,-0.14427,0.554901,-0.285845,-0.510825,-0.536347,-0.296042,0.108007,-0.758378,0.66554,1.116414,-1.6778,0.191045,-0.841928,-0.303345,0.001784,-0.294798,0.014209,-0.766799,0.015299
-0.160944,0.003902,0.380119,-0.041603,-0.006204,0.573004,0.818472,-0.107234,0.080567,-0.053615,0.704082,0.072841,0.884878,-0.264655,0.061277,-0.172443,0.287303,-0.068379,-0.076649,0.038575,0.421431,-0.624338,-0.506256,-0.011482,-1.343449,0.068462,-0.125405,1.980162,-0.204533,0.038483,0.073373,-0.338792,0.514939,-0.587958,0.01525,-0.708692,-1.011642,0.920094,0.485249,0.365581,0.02579,-0.522403,-0.511249,-0.310301,0.192023,-0.794883,2.335284,0.994053,-1.277042,-2.208083,0.146454,0.313629,0.025113,-0.389038,0.245134,-0.654536,0.287216
-0.162774,0.00254,0.378868,-0.035246,-0.002434,0.581206,0.812989,-0.077036,0.05351,-0.054156,0.712635,-0.036972,1.020443,-0.278906,0.039435,-0.158783,0.303423,-0.061729,-0.073176,0.028248,0.411137,-0.629264,-0.49779,-0.028191,-1.279952,0.086399,-0.147153,1.909543,-0.19444,0.050785,0.073357,-0.347021,0.52233,-0.596023,0.023933,-0.674839,-1.058257,0.393983,0.866073,0.325966,0.257402,-0.555089,-0.467936,-0.258958,0.299695,-0.626214,4.111261,0.989609,-0.757627,-5.065355,0.52233,0.808482,0.023026,-0.387918,0.436894,-0.294184,0.18582
-0.163969,0.001682,0.377953,-0.029519,0.000733,0.590046,0.806829,0.001313,0.109752,-0.027507,0.501012,-0.003148,1.16425,-0.291649,0.018947,-0.156683,0.321946,-0.05534,-0.066353,0.016372,0.402713,-0.634696,-0.494268,-0.036531,-1.178999,0.108047,-0.15571,1.777548,-0.18364,0.070822,0.074294,-0.354309,0.532415,-0.599726,0.022683,-0.793444,-1.121712,-0.089288,1.498694,0.414204,0.296837,-0.582214,-0.589075,-0.187792,0.319384,-0.442746,6.687009,1.442879,0.358319,-9.302742,0.269891,1.009169,0.102358,-0.441893,0.555341,0.023684,-0.094147
-0.166941,0.003924,0.377768,-0.027117,0.002686,0.600276,0.799329,0.086932,0.231273,0.021327,0.197217,0.104758,1.407039,-0.310644,-0.005434,-0.162354,0.363371,-0.04516,-0.061302,0.00496,0.387574,-0.636775,-0.485015,-0.045901,-1.012471,0.144114,-0.132821,1.537433,-0.183644,0.091152,0.077452,-0.364696,0.544543,-0.595076,0.020167,-1.157117,-1.242439,-0.360455,2.444382,0.360878,0.336538,-0.363701,-0.780387,0.317272,0.175456,0.329304,9.219376,1.048836,2.52049,-13.934797,-0.689302,1.438844,0.464166,-0.657069,0.355245,-0.291429,-0.631845
-0.171879,0.007607,0.378806,-0.027681,0.003966,0.612637,0.78987,0.118512,0.206954,0.055346,0.211068,0.099452,1.635975,-0.337933,-0.030751,-0.171102,0.419722,-0.040905,-0.052892,0.001824,0.371498,-0.622005,-0.48725,-0.023359,-0.810224,0.15,-0.05489,1.220156,-0.211212,0.128376,0.09286,-0.380591,0.546625,-0.611383,-0.002591,-1.662699,-1.255588,-0.247497,3.361076,-2.298672,0.275696,0.128644,-0.588062,1.403204,-0.200936,1.211186,10.470409,0.147143,5.031672,-16.594565,0.438244,1.395964,1.043278,-0.829592,0.024662,-0.861886,-1.164475
