root_pos_x,root_pos_y,root_pos_z,root_rot_x,root_rot_y,root_rot_z,root_rot_w,root_lin_vel_x,root_lin_vel_y,root_lin_vel_z,root_ang_vel_x,root_ang_vel_y,root_ang_vel_z,l_hip_pitch_angle,l_hip_roll_angle,l_thigh_angle,l_calf_angle,l_ankle_pitch_angle,l_ankle_roll_angle,l_shoulder_pitch_angle,l_shoulder_roll_angle,l_upper_arm_angle,l_elbow_angle,l_wrist_angle,r_hip_pitch_angle,r_hip_roll_angle,r_thigh_angle,r_calf_angle,r_ankle_pitch_angle,r_ankle_roll_angle,r_shoulder_pitch_angle,r_shoulder_roll_angle,r_upper_arm_angle,r_elbow_angle,r_wrist_angle,l_hip_pitch_angvel,l_hip_roll_angvel,l_thigh_angvel,l_calf_angvel,l_ankle_pitch_angvel,l_ankle_roll_angvel,l_shoulder_pitch_angvel,l_shoulder_roll_angvel,l_upper_arm_angvel,l_elbow_angvel,l_wrist_angvel,r_hip_pitch_angvel,r_hip_roll_angvel,r_thigh_angvel,r_calf_angvel,r_ankle_pitch_angvel,r_ankle_roll_angvel,r_shoulder_pitch_angvel,r_shoulder_roll_angvel,r_upper_arm_angvel,r_elbow_angvel,r_wrist_angvel
-0.587752,0.859121,0.357888,0.0595,-0.157974,-0.729164,-0.663193,0.809055,-0.23506,-0.23105,-0.046712,-0.188275,-0.083037,-0.275906,-0.15,0.01674,0.395778,-0.18821,0.0,-0.343432,0.336338,-0.415702,-1.168341,-0.415264,-1.001406,-0.16883,-0.263222,0.385087,0.012835,0.0,0.416361,-0.77734,0.325977,-1.078797,0.354479,3.355754,-0.0,-0.659236,-0.378167,-1.302927,0.0,-0.285929,0.482557,0.535848,-1.526736,-0.452282,-0.048104,2.522789,-0.308875,-5.749175,-0.138982,0.0,-0.273026,0.990426,-0.35765,0.861353,0.216176
-0.58006,0.886546,0.347005,0.054997,-0.154897,-0.727495,-0.666133,0.670979,-0.087354,-0.257419,-0.353047,-0.227786,-0.349646,-0.164909,-0.15,-0.003845,0.399987,-0.238531,0.0,-0.344663,0.351574,-0.394534,-1.206738,-0.422846,-1.011389,-0.061888,-0.281045,0.248213,-0.016548,0.0,0.401872,-0.740079,0.317422,-1.037643,0.371367,2.550843,0.0,-0.308376,0.729339,-0.820276,0.0,0.008949,0.639203,0.672017,-0.637779,-0.144239,-0.095615,2.071336,-1.228656,-2.177028,-0.086155,0.0,-0.463746,1.192523,-0.066856,0.894587,0.360348
-0.586936,0.904223,0.340726,0.05969,-0.14499,-0.722067,-0.673821,0.540494,0.404815,-0.001296,-1.099946,-0.208737,-0.323165,-0.10585,-0.15,-0.003819,0.4444,-0.242895,0.0,-0.342835,0.378951,-0.3709,-1.210859,-0.424879,-1.007781,-0.030741,-0.345132,0.239951,0.007091,0.0,0.385445,-0.697838,0.32152,-1.019158,0.378502,1.556077,0.0,0.061789,1.405029,0.846899,0.0,0.604304,1.333747,0.751829,-0.192646,-0.039825,0.772505,-0.763945,-0.527345,1.254507,1.862835,0.0,-0.82678,1.82042,0.471309,0.760954,0.132706
-0.610127,0.920052,0.346918,0.072629,-0.124062,-0.719373,-0.679585,0.507348,0.609,0.068447,-1.94994,-0.396043,-0.023783,-0.061171,-0.15,0.000274,0.493655,-0.182071,0.0,-0.304376,0.44049,-0.344413,-1.219581,-0.425501,-0.959889,-0.112818,-0.316201,0.331847,0.107641,0.0,0.346753,-0.618718,0.348843,-0.986913,0.380214,0.913533,0.0,0.267556,2.749662,2.443055,0.0,2.127226,2.591152,0.928918,-0.616542,0.124238,0.877058,-1.249769,0.911323,3.218575,2.472178,0.0,-1.587458,2.981439,1.296663,1.534384,-0.127257
-0.629754,0.935191,0.345289,0.09372,-0.088954,-0.718683,-0.683226,0.375722,0.508251,-0.053737,-2.096001,-0.450682,-0.058315,-0.044948,-0.15,0.014018,0.627711,-0.080025,0.0,-0.20102,0.551695,-0.308973,-1.251962,-0.416597,-0.94931,-0.114059,-0.284377,0.454523,0.171903,0.0,0.279615,-0.499076,0.407964,-0.916866,0.370018,-0.957702,-0.0,1.263098,5.971073,3.645156,0.0,3.209002,3.139729,1.237718,-0.484815,0.515224,0.199411,0.09057,0.421526,3.152163,1.03354,0.0,-1.98987,3.193545,1.574084,2.044123,-0.309111
-0.645233,0.943357,0.343336,0.109226,-0.063701,-0.713504,-0.689147,0.220938,0.307263,0.009789,-0.706999,-0.334785,-0.565944,-0.125017,-0.15,0.084481,0.891727,0.060939,0.0,-0.090442,0.649806,-0.261898,-1.251902,-0.391152,-0.946595,-0.10678,-0.2881,0.541991,0.176544,0.0,0.214095,-0.405815,0.453782,-0.850638,0.359606,-3.489277,0.0,2.691565,8.320547,3.98009,0.0,2.993439,1.999172,1.04279,0.698882,1.037404,0.054657,-0.083353,0.638033,1.912711,-0.274671,0.0,-1.690159,1.701611,0.892211,1.666235,-0.135609
-0.65063,0.949359,0.345942,0.100648,-0.066314,-0.704294,-0.699602,0.35942,-0.027877,0.11254,0.991812,0.007591,-1.179411,-0.277566,-0.15,0.193456,1.182414,0.185315,0.0,-0.001457,0.684973,-0.239453,-1.20537,-0.347437,-0.945666,-0.119616,-0.241842,0.582037,0.153592,0.0,0.166937,-0.385635,0.467445,-0.805784,0.360977,-4.691762,0.0,2.01925,6.976643,1.019845,0.0,2.039603,0.320872,-0.109548,1.905031,1.327934,0.106729,-0.275168,1.763722,1.104124,-1.226816,0.0,-1.253005,-0.314787,0.066055,0.746172,0.157817
-0.643395,0.96732,0.350839,0.083194,-0.090884,-0.689074,-0.71414,0.724395,-0.268629,0.198396,1.665372,0.529314,-1.200146,-0.437802,-0.15,0.219097,1.356836,0.128929,0.0,0.045531,0.671197,-0.269201,-1.1249,-0.302623,-0.939479,-0.125124,-0.170518,0.615599,0.094756,0.0,0.130562,-0.426801,0.458185,-0.800893,0.370127,-4.278739,0.144543,-0.238744,3.233713,-1.726513,0.0,0.232042,-0.949285,-2.201633,3.037655,0.537502,0.647954,-0.324529,1.90167,1.165216,-2.563692,0.0,-0.78596,-1.544048,-0.871607,-0.699117,0.098888
-0.631047,0.996998,0.359168,0.069244,-0.120428,-0.679173,-0.720712,0.916814,-0.347566,0.280514,1.054447,0.62765,-0.748304,-0.562816,-0.140364,0.17754,1.397995,0.070214,0.0,0.014012,0.621687,-0.386229,-1.00286,-0.311603,-0.902469,-0.141251,-0.115064,0.659718,-0.017321,0.0,0.11454,-0.488571,0.409338,-0.852391,0.36757,-3.365919,1.337687,-1.416126,0.079149,-1.560985,0.0,-1.116297,-1.655739,-3.528028,3.807618,-1.47054,1.971677,-0.017719,1.020198,0.362401,-3.024142,0.0,-0.442284,-1.320308,-1.517595,-1.683611,-0.289649
-0.617181,1.027198,0.36954,0.069583,-0.13184,-0.671746,-0.725627,0.858784,-0.280734,0.231576,0.074319,0.401352,-0.475411,-0.662196,-0.060821,0.124689,1.362113,0.024863,0.0,-0.028888,0.560815,-0.504403,-0.871059,-0.400659,-0.808034,-0.126306,-0.102505,0.639759,-0.106853,0.0,0.101076,-0.514821,0.357012,-0.913134,0.350817,-2.932299,2.110217,-1.289062,-1.844772,-1.164631,0.0,-0.602574,-1.477453,-2.86126,3.202622,-2.619011,2.813243,0.556984,0.182547,-0.751697,-2.287805,0.0,-0.571948,-0.339016,-1.295434,-1.535214,-0.474814
