root_pos_x,root_pos_y,root_pos_z,root_rot_x,root_rot_y,root_rot_z,root_rot_w,root_lin_vel_x,root_lin_vel_y,root_lin_vel_z,root_ang_vel_x,root_ang_vel_y,root_ang_vel_z,l_hip_pitch_angle,l_hip_roll_angle,l_thigh_angle,l_calf_angle,l_ankle_pitch_angle,l_ankle_roll_angle,l_shoulder_pitch_angle,l_shoulder_roll_angle,l_upper_arm_angle,l_elbow_angle,l_wrist_angle,r_hip_pitch_angle,r_hip_roll_angle,r_thigh_angle,r_calf_angle,r_ankle_pitch_angle,r_ankle_roll_angle,r_shoulder_pitch_angle,r_shoulder_roll_angle,r_upper_arm_angle,r_elbow_angle,r_wrist_angle,l_hip_pitch_angvel,l_hip_roll_angvel,l_thigh_angvel,l_calf_angvel,l_ankle_pitch_angvel,l_ankle_roll_angvel,l_shoulder_pitch_angvel,l_shoulder_roll_angvel,l_upper_arm_angvel,l_elbow_angvel,l_wrist_angvel,r_hip_pitch_angvel,r_hip_roll_angvel,r_thigh_angvel,r_calf_angvel,r_ankle_pitch_angvel,r_ankle_roll_angvel,r_shoulder_pitch_angvel,r_shoulder_roll_angvel,r_upper_arm_angvel,r_elbow_angvel,r_wrist_angvel
-1.178395,-1.497281,0.387849,-0.114821,0.047295,0.919015,0.374153,0.149925,0.074299,0.030109,-0.355204,-0.178901,0.99621,-0.463047,0.18968,0.667829,0.455041,-0.098669,0.0,-0.09272,0.384002,-0.408938,-0.592744,-0.608752,-0.153496,0.030346,-0.978987,0.382841,-0.326849,0.0,-0.015189,-0.428674,0.504806,-0.717218,0.343105,0.096648,0.04759,-1.079237,0.282491,-0.412262,0.0,0.172352,0.391853,0.153781,-0.186192,0.295007,0.572415,-0.507136,-0.641051,1.80439,0.56867,0.0,-0.108313,0.406953,0.338248,-0.394555,0.004535
-1.185153,-1.49528,0.38904,-0.115818,0.038264,0.925777,0.357853,0.270994,0.152284,0.04504,-0.494011,-0.145874,1.21253,-0.458772,0.189503,0.628174,0.464953,-0.116483,0.0,-0.088931,0.40251,-0.405445,-0.606882,-0.609806,-0.132464,0.006474,-1.000106,0.45502,-0.30405,0.0,-0.016891,-0.416756,0.515069,-0.73478,0.344143,0.361597,-0.077945,-1.26781,0.327642,-0.850643,0.0,0.214108,0.707325,0.296799,-0.622301,-0.202494,0.877051,-1.097401,-0.430513,2.66474,0.705133,0.0,-0.060387,0.543966,-0.009555,-0.472832,-0.005067
-1.198586,-1.492612,0.390852,-0.117736,0.025615,0.933116,0.338787,0.436503,0.2575,0.051403,-0.688253,-0.197118,1.421323,-0.43894,0.184484,0.583309,0.476884,-0.155379,0.0,-0.078446,0.431157,-0.389151,-0.634231,-0.622252,-0.095026,-0.042814,-1.007688,0.560491,-0.279841,0.0,-0.019215,-0.39241,0.50417,-0.74874,0.342767,0.859772,-0.185778,-1.461366,0.429181,-1.480817,0.0,0.48481,0.977705,0.669564,-0.942372,-0.713048,1.216434,-1.953425,0.592007,3.630517,0.826403,0.0,-0.16159,0.950518,-0.651517,-0.07803,-0.161224
-1.218466,-1.489646,0.392467,-0.118715,0.009083,0.941123,0.316404,0.479598,0.289537,0.024615,-0.676965,-0.31086,1.432985,-0.401454,0.177118,0.530749,0.493565,-0.215204,0.0,-0.05661,0.46769,-0.360807,-0.669707,-0.657342,-0.051368,-0.123754,-0.960639,0.697055,-0.248957,0.0,-0.027664,-0.353388,0.471635,-0.739982,0.333394,1.147677,-0.208886,-1.42713,0.553163,-1.730939,0.0,0.825262,0.977724,0.994311,-1.105801,-1.114903,0.629726,-2.782463,2.37916,4.622669,1.047265,0.0,-0.275814,1.112693,-1.060013,0.540969,-0.39741
-1.235698,-1.488422,0.392493,-0.115761,-0.004495,0.947906,0.296737,0.278855,0.170516,-0.005465,-0.273224,-0.373923,1.248393,-0.362428,0.170558,0.488167,0.513762,-0.270775,0.0,-0.023429,0.496339,-0.322864,-0.707951,-0.696578,-0.053044,-0.228311,-0.849077,0.868669,-0.210023,0.0,-0.037602,-0.31823,0.433502,-0.712675,0.316273,0.769386,-0.220598,-1.137827,0.440737,-1.011431,0.0,0.847913,0.513434,1.030427,-0.997168,-1.010761,-1.207514,-2.892102,3.895524,5.180356,1.258639,0.0,-0.202375,0.64608,-1.04152,0.827744,-0.53595
-1.240208,-1.488195,0.392103,-0.10972,-0.008074,0.954075,0.278634,-0.055249,-0.092897,-0.018596,0.389696,-0.305026,1.335813,-0.350162,0.162411,0.454894,0.522948,-0.282633,0.0,-8.2e-05,0.501919,-0.292112,-0.736185,-0.724726,-0.131869,-0.316561,-0.700937,1.042412,-0.165047,0.0,-0.041155,-0.310316,0.4022,-0.684799,0.297664,-0.366626,-0.310664,-1.268752,0.154646,0.495655,0.0,0.291171,-0.328129,0.512485,-0.520508,-0.600576,-3.678861,-1.776413,4.965089,4.782638,0.950855,0.0,0.096827,-0.290487,-0.890304,0.680994,-0.694569
-1.229234,-1.485236,0.391253,-0.102232,5.6e-05,0.961875,0.253662,-0.21157,-0.305162,-0.029299,0.696409,-0.202624,1.779711,-0.38687,0.149847,0.403583,0.524071,-0.237731,0.0,-0.004017,0.474464,-0.288698,-0.742651,-0.736617,-0.298301,-0.346739,-0.518071,1.187511,-0.146633,0.0,-0.031147,-0.337596,0.374148,-0.667276,0.269968,-1.223878,-0.383608,-1.817161,-0.047727,1.468007,0.0,-0.367218,-0.819918,-0.351585,0.027023,-0.117094,-5.060415,0.342386,5.762943,3.12879,0.341818,0.0,0.358025,-0.756195,-0.875231,0.514428,-0.621808
-1.217849,-1.47757,0.39015,-0.097086,0.006277,0.970681,0.219803,-0.117367,-0.357613,-0.04187,0.512553,-0.051074,2.093006,-0.431754,0.136837,0.33375,0.519766,-0.184766,0.0,-0.024564,0.447258,-0.315551,-0.734383,-0.732533,-0.46923,-0.293735,-0.316741,1.250998,-0.142259,0.0,-0.017287,-0.360729,0.343852,-0.650504,0.25621,-1.294149,-0.396834,-2.12256,-0.061233,1.315005,0.0,-0.668147,-0.624509,-0.860532,0.259557,0.114145,-4.191288,2.076821,5.074676,0.894073,-0.038253,0.0,0.284865,-0.539323,-0.762944,0.458082,-0.075255
-1.211848,-1.467144,0.388462,-0.097094,0.009283,0.977988,0.18446,0.065982,-0.293999,-0.044844,0.313178,0.180685,2.230405,-0.473147,0.123392,0.262079,0.519989,-0.150064,0.0,-0.048561,0.43283,-0.346067,-0.725347,-0.729007,-0.577721,-0.208284,-0.179759,1.247116,-0.149183,0.0,-0.012156,-0.373551,0.323285,-0.636737,0.264951,-1.006895,-0.530701,-2.189647,0.008735,0.64784,0.0,-0.865311,-0.482646,-0.833545,0.351146,-0.206049,-2.28647,2.065138,3.266494,-0.723947,-0.313388,0.0,0.19582,-0.444018,-0.462856,0.154951,0.252105
-1.214772,-1.457719,0.38716,-0.101626,0.010215,0.984007,0.145936,0.249367,-0.196899,-0.029612,0.184335,0.298658,2.228772,-0.49888,0.101457,0.187773,0.520348,-0.141576,0.0,-0.082251,0.415082,-0.371121,-0.710973,-0.746269,-0.621661,-0.156059,-0.098975,1.202734,-0.163152,0.0,-0.004232,-0.39033,0.312995,-0.640174,0.273017,-0.417276,-0.65727,-2.108006,-0.038483,-0.048405,0.0,-0.772764,-0.302839,-0.688461,0.189721,-0.430918,-0.694422,1.242765,2.183772,-1.955423,-0.780795,0.0,0.218762,-0.399403,-0.190033,-0.134031,0.299104
