frame,root_pos_x,root_pos_y,root_pos_z,root_rot_x,root_rot_y,root_rot_z,root_rot_w,root_lin_vel_x,root_lin_vel_y,root_lin_vel_z,root_ang_vel_x,root_ang_vel_y,root_ang_vel_z,l_hip_pitch_angle,l_hip_roll_angle,l_thigh_angle,l_calf_angle,l_ankle_pitch_angle,l_ankle_roll_angle,l_shoulder_pitch_angle,l_shoulder_roll_angle,l_upper_arm_angle,l_elbow_angle,l_wrist_angle,r_hip_pitch_angle,r_hip_roll_angle,r_thigh_angle,r_calf_angle,r_ankle_pitch_angle,r_ankle_roll_angle,r_shoulder_pitch_angle,r_shoulder_roll_angle,r_upper_arm_angle,r_elbow_angle,r_wrist_angle,l_hip_pitch_angvel,l_hip_roll_angvel,l_thigh_angvel,l_calf_angvel,l_ankle_pitch_angvel,l_ankle_roll_angvel,l_shoulder_pitch_angvel,l_shoulder_roll_angvel,l_upper_arm_angvel,l_elbow_angvel,l_wrist_angvel,r_hip_pitch_angvel,r_hip_roll_angvel,r_thigh_angvel,r_calf_angvel,r_ankle_pitch_angvel,r_ankle_roll_angvel,r_shoulder_pitch_angvel,r_shoulder_roll_angvel,r_upper_arm_angvel,r_elbow_angvel,r_wrist_angvel
45,-0.09277607346638686,-0.0028227278330997044,0.3658455756803541,0.005458729692247612,-0.017518616815106094,0.607031894310283,0.7944655937327308,-0.003987280701417295,0.5748206986157176,0.017309638708487562,-0.337651273676814,0.10218746261920042,-0.3899937414335451,-0.25300602879442147,0.14296177435663662,-0.36700389726845956,0.538606096239648,-0.22512674595019241,-0.10777911629000797,0.09233776469457206,0.4011169887839797,-0.4226256214511291,-0.3708371784721323,0.12731772242165698,-0.4350580121776791,-0.23467850629326734,0.30666759448352976,0.5785554273088973,-0.17251450444878041,0.17859534070192384,0.1153792642284769,-0.43310991567481144,0.5096430141871312,-0.5838447806265963,-0.03773940829431284,0.010187309571746406,-1.4266754307655665,1.7456553521967664,0.3080200239718722,-2.860023228220733,1.9733999115566425,-0.7004194415260092,0.08993817238946572,-1.3605593077493052,-0.30930734407704497,-0.41652548344211193,-2.751587318249966,-0.50885584350734,-0.11678027349909248,1.2580345354618383,2.320247677549348,0.11924264338128987,0.1029054031004114,0.689460674709634,-1.527409584134004,0.4965238537158634,-0.2939710715668604
46,-0.10437868753876901,0.00041453227715473114,0.3670613096782367,0.001218930561515853,-0.017680994798388583,0.6033801729866629,0.7972567111525678,0.047854976846089,0.5963890579397187,0.07963370413533594,-0.3947166264535771,0.4685778761448628,-0.4356681578030096,-0.25344137947899514,0.11771386089243055,-0.32973169590274154,0.5359505267163257,-0.2776195111833362,-0.07320701907356025,0.07691648539634315,0.4012714210516715,-0.4464563762947256,-0.380327519933948,0.11521175377408031,-0.5051706219711056,-0.24116230030136845,0.29316312741404343,0.6160713002768798,-0.12680429333113705,0.17768656533828503,0.1184074165079082,-0.41571597266713434,0.4764129061561042,-0.5754470739187677,-0.04139779403755719,-0.07984092526071712,-1.1510359172337576,1.5324271163006677,-0.49654635851041906,-2.1289762959031546,1.6030794098074785,-0.7446575166189083,0.03132201256744599,-1.5436550315941253,-0.6134081772082717,-0.493583957396063,-4.0894771295431465,0.06369360284801534,-0.6862721966844482,2.947491654076681,2.3278550985443984,-0.2899896024918733,0.04072433662098522,0.8254426456413055,-1.1997614807739045,0.40380958935008204,0.08988263359050383
47,-0.11521709784879107,0.005493066551744329,0.3690309238457675,-0.006630583484231154,-0.014804618572768958,0.6002642042636441,0.7996372575807771,0.058804486187751664,0.5679799597804766,0.1208892991081553,-0.640964982000769,0.7747701935897872,-0.44383509888979705,-0.25619966580485015,0.09692033766728632,-0.30570681261643284,0.5187442418992312,-0.3102857977863186,-0.04365593989770883,0.06255146402981572,0.40236986928667756,-0.4843718227148941,-0.3953735055604632,0.10757436412581446,-0.598637097359405,-0.23213076217934672,0.27921670661615183,0.6964550934719645,-0.07940030050700447,0.1669957566022489,0.11700823769331631,-0.4000922098491592,0.461652554956175,-0.567692397052593,-0.03414410295069269,-0.14093039492441561,-0.7313574394479803,0.8540516044655707,-1.2398484887819805,-0.9949819005047628,1.2213758178034355,-0.7408207211370751,0.2250420172307338,-1.8455346145900011,-0.8773607176115041,-0.4793942160213921,-5.451772042114988,0.7147308259447371,-0.9872694646392884,5.612704155343318,2.3191689000182314,-0.4885966971302197,-0.21531707134508568,0.7349545765317378,-0.3909496409079491,0.46680822151924095,0.6817209234345452
48,-0.12553981486902313,0.009011125428260118,0.3718968816425629,-0.018470853345381653,-0.012920027689829928,0.5964939869247977,0.8023009560157243,-0.02831892381813811,0.5154151901167384,0.13946696780444412,-0.8770459267959343,0.695970854386882,-0.7716642418254035,-0.25907859527597177,0.08845956331451134,-0.2955696317241187,0.4863565871650465,-0.31741878720352673,-0.024351986361422828,0.04728365655086014,0.41027310174090087,-0.5202777608783257,-0.41542194863840815,0.09603598513322463,-0.7232415036557052,-0.21257306726357897,0.2536723488284719,0.8405794664906125,-0.0340375373304078,0.15814269745307624,0.10979473365410478,-0.3863177896058648,0.46077492051978625,-0.5567747450579981,-0.014128957100175378,0.04764285552789349,-0.3148523219736014,0.5167328319432035,-1.9026846344572772,0.1985141763338638,0.7647940769809095,-0.49674099063059113,0.393576501937358,-1.6559816774225133,-1.046491122422513,-0.47581444399249945,-6.493640845009862,1.4445610704140626,-1.3221392830243601,8.340337968454634,1.75371372463327,-0.4744057508730033,-0.405353811373009,0.7555257032805268,0.21777299813550977,0.32705329679112716,0.7466343619739767
49,-0.13528613719736673,0.010347065631285596,0.3746096025579453,-0.029229001152353155,-0.013888389974288748,0.5878900531982798,0.8082933028709811,-0.059272117238454526,0.3838422642734018,0.11875016287716811,-0.866503410883103,0.5240788551906368,-1.1327162883894968,-0.2542939515837344,0.08432624478834226,-0.2850374993387047,0.4426368565209401,-0.30234523073296404,-0.013064176818472448,0.042681824404592075,0.4181129293641719,-0.5506110898117946,-0.4372331504573637,0.08854178636611448,-0.8583827311597995,-0.17434831936278422,0.22633113529517743,1.03006861221015,-0.009251751521673679,0.14801952656732878,0.10079408523839595,-0.36987118171793815,0.4703634748815954,-0.5546102651809479,-0.00427872847173362,0.35219210212919516,-0.032062959670831406,0.22708835553512663,-2.2915199611518307,1.323190656693926,0.3599392555050822,-0.016953858867353212,0.5873968430909898,-1.2265798291425434,-1.3133839034836337,-0.3599118335374182,-7.427963178507718,2.5342739261307123,-1.9356372216640354,11.392720225115033,0.7514875387754546,-0.325059879034717,-0.5576800960962407,0.8822024531337763,0.9447932631141672,0.19898954538393743,0.6015827079775801
50,-0.1408762803502779,0.011490991332178797,0.37664688815764963,-0.038944560650367256,-0.013992602378920988,0.5779989058582174,0.8149876030352357,-0.11740119016295739,0.2079514726556865,0.09438600746356911,-0.6221899490115534,0.288865593855953,-1.0490356850209386,-0.24499091119080396,0.08717704492767808,-0.28648609750271364,0.39469578871897326,-0.2644911609357697,-0.00995441614121954,0.046605502196166014,0.43376897546454046,-0.5693409540440274,-0.4679573047777535,0.0816395117917279,-1.020360030796014,-0.11120211021835047,0.17624685996191047,1.2962882754952139,-0.003978035779389612,0.14514030229168756,0.08748752981025515,-0.3510296914805138,0.49856665104435294,-0.5488151632426406,0.009934351218927827,0.31808190520825064,0.2438543508276582,0.2088816320787043,-2.2056397638217304,2.28698903753845,-0.22635672778531082,0.34255222090530807,0.7960423392525964,-1.026936613076848,-1.5180230507420234,-0.43380620408736276,-7.9804243528963505,2.844377931801071,-3.3351624094374595,13.639453693026526,-0.37053868261568423,-0.1536159543927315,-0.6242644438736344,0.845773580927657,1.0964291897583092,0.1787335987068206,0.2905135072137306
51,-0.14469063693135303,0.00867423813162885,0.37838504285648805,-0.04302585149905346,-0.015582230174226757,0.5705943931953869,0.8199561016661607,-0.17780366811547393,0.118797484023589,0.08486324245801785,-0.34154144372578094,-0.01961460672823294,-0.7446246716084274,-0.2415706753754044,0.09408041882144859,-0.27668223405555653,0.3544112659680709,-0.21086566923142605,-0.02211844592988488,0.0563839132408044,0.44995462293427574,-0.5916885543348686,-0.49795407248704465,0.07118953820261997,-1.1775997052756535,-0.06057320209074137,0.09292463891767905,1.575646759931211,-0.02407329882630105,0.14187488839161952,0.07582350748345057,-0.33604023848083187,0.5142206424719278,-0.5474609212326751,0.007341811816815603,0.2016564791625798,0.28323571592742264,0.5862556130719732,-1.728271803367344,2.668309363084864,-0.7646343656036643,0.3159170103211305,0.5043632948590365,-0.8441465807514231,-0.9749948167671676,-0.748290130389034,-6.2841250866861875,1.952922738724861,-3.6760394414549284,11.530922580104674,-1.6850074173859881,-0.7514391777241579,-0.35294019219368306,0.5901164300952777,0.3892679696949647,0.10878224215520593,-0.04684757306659695
52,-0.1478086203706778,0.006480418469660372,0.38004141785597034,-0.04456742120176356,-0.017576874914171908,0.565558124410654,0.8233157391601227,-0.140863656851484,0.13640560620762535,0.07014610346440518,-0.21795331611705615,-0.056109117257905655,-0.5041008232326457,-0.23692465202430077,0.09850647356477499,-0.2630358729798347,0.3255649165842795,-0.15775878641237512,-0.04053979076536611,0.059242182609011235,0.4539435072589019,-0.6031068172740843,-0.5069570974484402,0.05170790657616654,-1.2717250342634614,-0.03308520066935603,0.029205282303713345,1.7575251786994008,-0.07137833247482914,0.11508273518272125,0.07336992212250783,-0.32742503427670266,0.5141373698321515,-0.5444638735564323,0.008060448296263949,0.09077968615507984,0.12020845632196124,0.9370504214147306,-1.1889296316881708,2.3454408772688806,-0.8223552882112801,0.13035615003020515,0.030275033207827207,-0.537859944429378,-0.2793559033303569,-0.9222686373360853,-3.862323697775699,1.4263873226519639,-2.7975857902977608,7.791293372908298,-2.5141478620488487,-1.559984989252234,-0.09829567384558174,0.3239848787263716,0.04575984982687631,0.025195497682076184,0.17294114571445757
53,-0.15180859879017058,0.0053798316997011745,0.38119088699506426,-0.04615866024973042,-0.018516037081917045,0.5621087295297469,0.8255666603256123,-0.09223260421575301,0.17580297596767042,0.03630638048209289,-0.0911199265603749,0.12480058893793858,-0.20574000575975349,-0.2379394879292012,0.09888875707432704,-0.2392002171989673,0.30685408070054404,-0.11704803414067083,-0.05501265745833609,0.061598159242012604,0.4511656242625888,-0.6132029521120437,-0.5091283086202589,0.03429879270917656,-1.3320926531866815,-0.00351770918466281,-0.018978792694231385,1.8872984948475429,-0.12463921330825499,0.07947548882153016,0.0718916805296273,-0.323080843331777,0.5160510364650028,-0.546453101325392,0.014259457645393906,-0.13921589584764277,-0.15802162738015463,1.1082985521809363,-0.812268063903368,1.679600584568498,-0.61688908134955,-0.005846480134764388,-0.2764697333828947,-0.23473400997584548,-0.09047552356449273,-0.8213749102484933,-2.4586417312572495,1.4222709764867008,-2.187449368340556,5.374876509642623,-2.486934155569776,-1.6116556531343997,-0.0017117500291853605,0.010624232703997094,0.005840815292229573,-0.32056599863242996,0.16443612502219737
54,-0.1557044442415739,0.005633288713954798,0.38149367307525406,-0.04754155843179944,-0.01634194077896026,0.5621807840688862,0.8254850133207416,-0.05751034192308184,0.15108167394061392,-0.004449576957517298,0.2185097433819187,0.3219447931622134,0.22595729712672533,-0.24249328785820648,0.0921856084695688,-0.21870393089259726,0.2930741940281448,-0.0905747630296352,-0.06521535401934811,0.05900832340362066,0.44288471792358614,-0.6124961776731181,-0.5105761183910199,0.018852910166226814,-1.3700707035137514,0.023805638390112002,-0.05829269242990889,1.9725202390851058,-0.17085569869762018,0.05061650905734526,0.07330145212134041,-0.3270000649685428,0.5143710024438407,-0.5572865135017295,0.014637893297151844,-0.315466260779252,-0.47470834534128653,1.090347927017664,-0.5710294927796941,1.017407149926866,-0.47987318951934804,-0.31134563885653627,-0.4894713785249652,-0.09121663228817412,0.09142310761492412,-0.7673586802632687,-1.0317603011693988,1.2538649803835498,-1.9273220842613858,2.7641870899961396,-1.8914654465026066,-1.030896860432369,0.011527371245232884,-0.20945460914225944,-0.0881683575930825,-0.5847149949892438,-0.045387123626939314
55,-0.15827438121265502,0.005461295011588662,0.38101290391676357,-0.04607623607746769,-0.01095171689398346,0.5661947444160094,0.8229098077928694,-0.08739764560166283,0.10673544229046483,-0.03436522994730157,0.5416019159112363,0.27824346175948383,0.6246202918639565,-0.2505581383603713,0.07990042326067558,-0.19558630011826075,0.2840129009893563,-0.07635174814359619,-0.07420758503911001,0.04914433368775115,0.4315867691215902,-0.6168516174035706,-0.505471384315662,0.0036044454986458112,-1.3733630652334574,0.046636890030679175,-0.09607167606468682,1.9978659784473884,-0.20029783116835925,0.0382396144042354,0.07235277537943662,-0.3314590276974674,0.5125243021612795,-0.5698417011249618,0.012443972700316334,-0.5540442446813544,-0.7727184277486707,1.1565313735348102,-0.1442702282432387,0.5549005701194352,-0.285845018666836,-0.5108251603627748,-0.5363474081376718,-0.29604244211538233,0.1080072057791176,-0.7583779676573871,0.6655402232199903,1.1164140922813877,-1.6777996701932112,0.19104504706810022,-0.8419282947699072,-0.3033449401680715,0.001783934251232272,-0.2947977815084629,0.014209346959820346,-0.7667990107326328,0.015299144148515345
56,-0.16094394199192905,0.0039021190861391578,0.380119063877362,-0.04160327042101496,-0.006204237025493025,0.5730039505361277,0.8184724479194142,-0.1072336499619681,0.080566570067116,-0.05361463806404232,0.7040822217477385,0.07284104662605459,0.8848778471495268,-0.26465505764546066,0.061276871359621975,-0.17244267595120485,0.2873033848984152,-0.06837874022485779,-0.07664915476602155,0.03857531698910967,0.42143082159807926,-0.6243378753577334,-0.5062558301598552,-0.011482208540068668,-1.3434490945849518,0.06846220208136751,-0.12540467923763735,1.9801620409678298,-0.20453283048841647,0.038482711450622396,0.0733728094913897,-0.3387919762288813,0.5149393763222335,-0.5879584739310348,0.015249859063092458,-0.7086923069563807,-1.0116424892784208,0.92009368746317,0.48524897584876076,0.3655810511444851,0.025789945880829585,-0.5224031252543291,-0.5112490863257657,-0.3103006955133297,0.19202288197813083,-0.7948829081191464,2.335283639112867,0.9940526330213141,-1.2770415216357367,-2.2080825122032963,0.146453839254599,0.313628802868368,0.025113367405267886,-0.3890381841739135,0.24513420069592617,-0.6545357470687602,0.28721583326258726
57,-0.16277433726193863,0.0025399185913051424,0.3788683183942019,-0.03524581328729487,-0.002434472391655708,0.5812059599143317,0.8129891992824697,-0.07703567726949327,0.053510320290896946,-0.05415604602503343,0.712635092757421,-0.03697153115147159,1.0204432056725061,-0.2789058306386265,0.03943472368953874,-0.15878255261973395,0.3034228600233067,-0.061728506097816785,-0.07317598720387683,0.028248208677577987,0.4111368056685596,-0.6292636452241038,-0.49779046903653673,-0.028190870826120047,-1.2799517196689427,0.08639899535153174,-0.14715333693011629,1.9095426779592566,-0.1944396775981753,0.05078476651897012,0.07335731007564733,-0.3470205550644239,0.5223296701891166,-0.5960231310077122,0.023932606030819824,-0.6748391035491421,-1.0582572979651101,0.3939825852318432,0.8660729889036267,0.3259661141442568,0.25740223291898023,-0.5550891658869237,-0.467935779778407,-0.25895833592641804,0.29969503048543483,-0.6262138821206066,4.111261152665602,0.9896089989009729,-0.7576267597864922,-5.065355242175834,0.522329936565949,0.8084824279582061,0.023025644766743944,-0.3879177710846657,0.43689437317106505,-0.2941843937259714,0.18581956745987105
58,-0.16396870870026953,0.001682356423122833,0.37795282203636066,-0.029518780994411735,0.0007333822955284332,0.59004640145458,0.8068291937265982,0.001313485242531047,0.1097518351832956,-0.02750732085555485,0.5010121153967692,-0.003148122489385091,1.1642504341232298,-0.29164862178742634,0.018946579441017568,-0.15668337254193113,0.3219463044545603,-0.05534009565908752,-0.06635306544926234,0.016371750353632718,0.402713390406943,-0.6346962087947902,-0.4942680289404378,-0.03653076382489293,-1.1789986484783277,0.10804656203740642,-0.15570974962909703,1.7775478312807964,-0.18363963302577851,0.07082200856895064,0.07429383528205946,-0.3543086870722679,0.5324151512490761,-0.5997258496800737,0.0226826417614873,-0.7934440179459475,-1.1217117835191945,-0.08928810988333077,1.4986937627802122,0.4142038058796586,0.2968374825329632,-0.5822140349449819,-0.589074648069976,-0.18779221401383495,0.3193841259022362,-0.44274638211523765,6.68700881259578,1.442878801820935,0.3583186024476298,-9.302742168076328,0.2698910491420681,1.009168649847446,0.10235839994504718,-0.44189265547154716,0.5553408506288854,0.023683543066854718,-0.09414749035351672
59,-0.16694083022554868,0.003924057780665004,0.3777680255599797,-0.02711705390714793,0.0026859546621452023,0.6002758622711757,0.7993286809626847,0.08693227061854844,0.23127273913692134,0.0213266533451828,0.19721662954141672,0.10475769810765279,1.4070385081361787,-0.3106435913564644,-0.00543374765122904,-0.16235407701506718,0.3633706105345152,-0.04516035386263044,-0.0613024879025583,0.0049596472797787125,0.38757381974576055,-0.6367753337846572,-0.4850151040004473,-0.04590072611072955,-1.0124713671651115,0.14411414742436915,-0.1328205928322111,1.5374329912362035,-0.18364403563249257,0.09115151251286796,0.07745164607344922,-0.3646962612832858,0.544543304214272,-0.595075789285038,0.020166706416679156,-1.1571168807845158,-1.2424389346522564,-0.3604545327223478,2.444381764949162,0.3608777643624144,0.3365375185092003,-0.363700601686457,-0.7803871988502894,0.31727249979843497,0.17545568287169744,0.32930433200817266,9.219375724086524,1.0488359030816157,2.520489764691749,-13.934796633739804,-0.6893019929227792,1.4388440423385775,0.46416621809064923,-0.6570689105805785,0.35524481006202757,-0.29142870898953843,-0.6318453821671289
60,-0.1718789455199635,0.007606800086862365,0.37880588817016797,-0.027681094134399675,0.00396646360333869,0.6126370197206636,0.7898695501548266,0.11851237704771281,0.20695387390041742,0.05534638515210383,0.21106841220479025,0.0994517039828848,1.6359753849465113,-0.337933297018807,-0.030750977945072692,-0.17110155385082504,0.4197215750525268,-0.04090498508459094,-0.05289156470889433,0.0018237262861744382,0.3714979024529314,-0.6220053088028528,-0.4872498016255699,-0.023358590544566026,-0.8102236195148668,0.14999999816067106,-0.05489015904142708,1.2201559659312042,-0.21121171274268968,0.12837577026249375,0.09286048400568543,-0.38059144349549107,0.5466249436515572,-0.6113829980396552,-0.002591173525197856,-1.6626989490427138,-1.2555878153987243,-0.24749661592277164,3.361076320841315,-2.2986718747200316,0.27569623217183326,0.12864408904877284,-0.5880622017461701,1.4032044599984694,-0.20093551041701352,1.2111859342202878,10.47040935072849,0.14714295180276032,5.03167217128147,-16.5945646175507,0.43824387279777915,1.395964027977021,1.043277833533924,-0.8295917801337079,0.024662001664252364,-0.8618863779039532,-1.1644752949988024
61,-0.1737742833116336,0.01058018743818362,0.37998188096606383,-0.025136381681005016,0.005984791277035387,0.6262188606222399,0.7792190213222081,-0.016179153285623197,0.06725227263105839,0.030634842520427252,0.3302204453141385,0.07185125705398553,1.7165602427538809,-0.37715154931817296,-0.055657260267178016,-0.17225394165197805,0.4978136633681678,-0.1371072288514317,-0.05027463861568497,0.010105410841729626,0.36405133167591375,-0.5806471553847184,-0.4930525244171278,0.0025467112580819617,-0.5936549931359719,0.14999986549647956,0.06844629401904773,0.8736504065341755,-0.1661142807205814,0.1469900736319488,0.11918275941480617,-0.3978799324886341,0.5455297842808421,-0.6295512444011961,-0.026412305383272938,-2.4789170375509926,-1.1576764421402488,-0.15486666155387907,4.034007735730051,-2.1300112641116358,-0.33643506078721036,0.3619422184913604,-0.07186747900965323,1.7528218183587962,-0.5853126498789926,1.1693015237516522,8.423670855874974,-7.744042455834488e-05,5.174496636017606,-13.828975664507716,0.6280091802724819,-0.4056522218029629,1.015167909865895,-0.7246103331708165,-0.03910635498733661,-0.7027664746673823,-1.041003672422724
62,-0.17464531026340255,0.007555427074604823,0.38003128187098506,-0.023642917514092483,0.00833791694510681,0.6395608113984554,0.7683316081717494,-0.29016993395215374,0.05059519654041039,-0.01654196159729115,0.34282152474940675,0.1700874232925695,1.6295286587263607,-0.4370899785208467,-0.07705803563068264,-0.1772962203129802,0.5810818844817288,-0.12610543564905638,-0.06634896714038274,0.016301415025828853,0.3686232032925453,-0.5518924360685009,-0.5106623076207296,0.023413470405500066,-0.47327678527986783,0.14999690054368872,0.15208970639927716,0.6669969393508955,-0.1860913455317904,0.11214968139037523,0.13346720040032123,-0.4095758568223237,0.5450606894520638,-0.6394936570263505,-0.04423132042210682,-3.5596130590791057,-1.222103629647519,-0.009863229180054334,4.398268125186372,1.2318540582088378,-0.6265907192357398,0.21417628211213177,0.05958285754998349,1.5216546742830044,-0.5591588695325652,0.6657252042647507,4.018910190483941,-0.4613026301822219,2.9485646754363355,-7.324646475329888,-1.1901734568614744,-1.513901708885271,0.39531582210333255,-0.6591804981982737,-0.2671586281957322,-0.38420484046408077,-0.7428339815952046
63,-0.1778762067548897,-0.00046461981400880285,0.3793202025021722,-0.022342649387542764,0.012210286003024845,0.6514308767204827,0.758280639202434,-0.25674263085545185,0.05584482043992367,-0.0636887591928273,0.4961662198429282,0.18045656991885928,1.2702669321569855,-0.5195360716813372,-0.10454140545307877,-0.17264847081918022,0.6737443883756227,-0.0878330665230782,-0.07533826738511457,0.018672462126214897,0.3664346459779131,-0.5197809684133983,-0.5154188791984304,0.02917571942867199,-0.4328985855166143,0.13154776028919068,0.18638888103650114,0.58066454752098,-0.21372121899504037,0.08643400527653795,0.13499539229893948,-0.4242471524165651,0.5348434391530128,-0.6449194380197594,-0.056125664647081124,-4.716276223878619,-1.3422059639025845,0.6268951780288634,5.622965148123757,1.6859078841110517,-0.38550598060681296,0.2147847627568057,-0.15701213921485851,1.308003878868702,-0.06309945623860225,0.13514087986174778,1.3006298466838984,-1.019119920004163,1.2129687120398907,-3.01567691357274,-0.7950581513786102,-0.9631348737421007,0.00969762188561124,-0.9182655383989837,-0.2980942877453735,-0.28085514271471435,-0.44724424736431195
64,-0.17840569438482073,-0.0022586539933841594,0.37748373150327197,-0.01881259119449344,0.017011417046300666,0.6590635866113148,0.7516594221491901,-0.13520602985839703,0.06956096701757723,-0.08996947112949183,0.5413543244382546,0.20997714586250488,0.9579292960903443,-0.6257410274759915,-0.13074627418678603,-0.15222041319182567,0.8060004904066791,-0.05866912028461431,-0.08176920636465526,0.02489280553610108,0.36234271772395094,-0.49957228091375283,-0.5131862858702737,0.028819105599969978,-0.4212515914125119,0.1092321037435222,0.20060845488087278,0.5463698628079859,-0.21789367158693482,0.0736242864406912,0.13385510527574568,-0.4463064783582831,0.5331369179422488,-0.6507278627349391,-0.0621210903166793,-5.822258916379699,-0.8344103312602013,1.3710417817717142,6.441162683846449,0.2963810903613074,0.020200242626171663,0.15037573004351348,-0.3033365601980059,0.8585161441919759,0.16857690959097282,0.08916349521377459,0.04023122365480469,-1.0871449065592047,0.09598549536032897,-0.9910328675108521,-0.13225898578861708,-0.5457485928316457,-0.2647546782778943,-1.0638146076423258,-0.05150475058444959,-0.2162973807727786,-0.21344359625673753
65,-0.1813424297721007,-0.005462252836044436,0.3757214236569925,-0.01730366823416811,0.022123655702252124,0.6660123207456597,0.7454117758252744,-0.23246752862087675,0.11595219006674036,-0.07616407923946855,0.5059350336954499,0.13179770853286227,0.9604405506154475,-0.7524264283365252,-0.13791781870348682,-0.11780679954831165,0.9313908957294806,-0.0759778229086259,-0.0745302576800677,0.024687491327955436,0.35430118356999285,-0.48544032264571924,-0.5086758028147915,0.03274225923722297,-0.4312893365704221,0.0880619640268225,0.1902283008509143,0.5410232328205459,-0.21901157842658506,0.06460406156327213,0.1244052051678237,-0.4667997367222581,0.5327832491296348,-0.6535713332506705,-0.06466340849735062,-6.767386678376874,-0.18982536336713193,2.0882134276277076,6.709033302706064,-0.553421793910238,0.22293898991457525,-0.04156797232073234,-0.42825660771978885,0.45923835322645434,0.40289839972981467,0.11849569613086543,-0.8085220625606987,-0.9836807824222686,-0.4550726812267744,0.2772525954606808,0.040454017474531034,-0.48193718186128714,-0.37290766723352514,-0.9746475611177197,-0.1304523804612684,-0.27656962798069396,-0.18697059632870153
66,-0.18405651358663783,-0.010979086433313377,0.3744371683336932,-0.01343036987678788,0.025404301952906504,0.6735127380108218,0.7386168413625722,-0.30019485765759024,0.11516664134342529,-0.05041315023327081,0.595125058419189,-0.19373796446605787,0.9874610365226565,-0.8964364946110664,-0.1383392887214713,-0.06869187608671735,1.0743618225149216,-0.08080599204102383,-0.07285164676807225,0.023230086643271787,0.3452124534151594,-0.48120274678469466,-0.4970703498810811,0.033558933445204595,-0.45359247391493984,0.06988487244663145,0.1824055476318018,0.5574599666264132,-0.21627551088795358,0.05434679916623972,0.11893879858640467,-0.48529238080299186,0.5279188227237981,-0.6617906478541669,-0.06959991416982736,-7.60983539414391,0.30982649826805375,2.9642883516674092,8.989901557895166,0.09789509463860452,0.36037396554101303,-0.11528300447199522,-0.5387480541057323,0.18214731351019475,0.8516120467505023,-0.13303536911546798,-0.6953590267989473,-1.0568084194872773,-0.15308165526212725,0.28672016966247715,0.18492468313963603,-0.6417867924720118,-0.11786469958668666,-0.9235140019866652,-0.32630008831311397,-0.12999766313458172,-0.23317817867930177
67,-0.18702978417314944,-0.016997524504483327,0.3737048976476617,-0.006390445517971072,0.0270497617099606,0.6808586375768126,0.7318872783663901,-0.20331910827512512,0.12927688693605507,-0.008146556947583039,0.5718393137821592,-0.35836115767906024,0.9347320663187463,-1.0568198441022816,-0.12552475877276467,0.0007647345183847292,1.2909869580452873,-0.07206201912308172,-0.06011529905842718,0.020076171149075627,0.33275126140576355,-0.47815443010531145,-0.47461132094477143,0.027420844472604254,-0.45910369764238,0.045789627247331405,0.1841050346404292,0.552492039607045,-0.21161459110099962,0.03893258986439166,0.11969061718435624,-0.5037402968017247,0.5197312455971103,-0.6587712397760538,-0.0739905356445227,-7.061797522381638,0.8684967384819556,2.98547519832544,9.394006878662625,-0.15229655163800265,0.8884629770685002,-0.06514978068921642,-0.5662958169594001,0.23665606725419008,0.8722965698779839,-0.3559957038792253,0.2902999338895637,-1.1927903051349653,0.21414187857391395,-0.6846841813950844,0.3397580729244634,-0.6250836603076783,0.2573741763556767,-0.7454602675511623,-0.4265208310614027,0.06543790240794989,-0.3276668369430753
68,-0.18979571545302173,-0.01872140128056461,0.3741113060557899,-0.0006806664915704357,0.027828142795732154,0.687489336922491,0.7256607628772143,-0.10907807732909328,0.11954316874226212,0.05283512435352855,0.49564144873844557,-0.38364982236921913,1.0026076558128547,-1.178908395506332,-0.10359941918219308,0.05072713184630024,1.4501220976614266,-0.08689785410654394,-0.037313127685332244,0.02062409541570313,0.3225606207367834,-0.47173650409452705,-0.46217848708596176,0.019319105290035582,-0.4419804765593573,0.022173260241232836,0.19097122277475836,0.5300725993706098,-0.20268518797097504,0.02934345275393259,0.12923376564063174,-0.5151107915050384,0.510857989481342,-0.6591731317578489,-0.08270658764755037,-5.4373649070444285,1.201546270939058,1.9324967321558368,7.467857300710184,-0.7861637890501826,1.2271513361914277,0.0744832142737236,-0.4204604008914273,0.25626700255512586,0.413781522189563,-0.24622530295180384,0.9534309097645993,-1.2649808223508565,0.10214515558723339,-1.3156240477128587,0.6288250404472596,-0.2255525658451045,0.4731709859417638,-0.46504567535420316,-0.31935025271195017,0.17909305808365694,-0.3356864444324748
