frame,root_pos_x,root_pos_y,root_pos_z,root_rot_x,root_rot_y,root_rot_z,root_rot_w,root_lin_vel_x,root_lin_vel_y,root_lin_vel_z,root_ang_vel_x,root_ang_vel_y,root_ang_vel_z,l_hip_pitch_angle,l_hip_roll_angle,l_thigh_angle,l_calf_angle,l_ankle_pitch_angle,l_ankle_roll_angle,l_shoulder_pitch_angle,l_shoulder_roll_angle,l_upper_arm_angle,l_elbow_angle,l_wrist_angle,r_hip_pitch_angle,r_hip_roll_angle,r_thigh_angle,r_calf_angle,r_ankle_pitch_angle,r_ankle_roll_angle,r_shoulder_pitch_angle,r_shoulder_roll_angle,r_upper_arm_angle,r_elbow_angle,r_wrist_angle,l_hip_pitch_angvel,l_hip_roll_angvel,l_thigh_angvel,l_calf_angvel,l_ankle_pitch_angvel,l_ankle_roll_angvel,l_shoulder_pitch_angvel,l_shoulder_roll_angvel,l_upper_arm_angvel,l_elbow_angvel,l_wrist_angvel,r_hip_pitch_angvel,r_hip_roll_angvel,r_thigh_angvel,r_calf_angvel,r_ankle_pitch_angvel,r_ankle_roll_angvel,r_shoulder_pitch_angvel,r_shoulder_roll_angvel,r_upper_arm_angvel,r_elbow_angvel,r_wrist_angvel
53,0.15345940989948992,0.05386366868992975,0.3689142309522091,-0.005059885754922289,0.04811284640848162,0.7898183999207977,0.61142983793169,-0.029609618618983247,-0.16669300045763874,-0.029027266550052385,0.26353080382419114,0.08395979318140546,0.213768884356208,-0.9766020703706405,-0.03473033189034915,-0.11098075821668733,1.6349661924624952,-0.20575340180616988,0.03125428731966975,0.06379386992917993,0.3371209984960743,-0.4648679598513366,-0.5246030229772328,0.10029803059801995,-0.3679571070662015,-0.08454007139524698,0.07413216335603781,0.4137867072742555,-0.4535142321128877,-0.001978180630183772,0.09525569362667917,-0.4633007390176128,0.654862793249384,-0.5555994208555198,-0.019993190177498794,-1.9656176285060583,-2.3783265996208636,2.7089882946364017,2.9983838121676487,-1.4892259086589046,0.5514657117216037,-0.2076930503673871,-0.38028687489626706,-0.46759398826519555,-0.5429387427455745,-0.8728857581106558,0.04056760921308106,0.35443635098535536,-0.09969963192678656,-0.4866905563715704,0.3485159526841669,0.1523014319287942,-0.006476294513719366,0.10204402923021522,-0.20780906589857595,-0.2681725217503983,0.3003091136226104
54,0.1563685569598709,0.05412142525051791,0.3685062612452168,-0.004695441616874157,0.04980563516673414,0.7907790962767105,0.6100539094419862,-0.03514401997312303,-0.12495439223185159,-0.013984946696041226,-0.045588819869758976,0.04266946628573155,0.0759522290648185,-1.0032136744525488,-0.07991133091878037,-0.06238310334793539,1.6707318209094697,-0.23179304160391537,0.04312898534953139,0.060555511122805855,0.33182090351365195,-0.47359983918344545,-0.539081171161399,0.08367002428869645,-0.3670389596679771,-0.0769680063847879,0.07231139042257781,0.4042455493061275,-0.443806250162525,0.0016046295971822245,0.09707319544192054,-0.46020801353133955,0.6494307972530503,-0.5625772364212976,-0.012945107945837326,-0.30204355122663284,-2.164276102888249,2.0689866938385815,0.24559323796715105,-1.087308112555449,0.5430328807772968,-0.1614473794935803,-0.20784287746304364,-0.3803981902909509,-0.739574066611276,-0.7186110389963387,-0.007497535412928635,0.5383523355511326,-0.18112126448990018,-0.3948967367390921,0.6696391960020504,0.24462744449686444,0.034537564710846944,0.2158676619140265,-0.19828984338699784,-0.46541403729530584,0.22283787829922153
55,0.1586509230524818,0.053785471330916705,0.36835483308436745,-0.006363287316352277,0.04789950529880422,0.7907116470838377,0.6102788191741747,-0.05004384660664203,-0.10833482041952656,0.008672426063106864,-0.3093412866517192,-0.03745048856085399,-0.19399089278443474,-0.9886838124197058,-0.1213013760058791,-0.028221290463144068,1.6447899219811812,-0.24924572630838784,0.05297560255076162,0.05733597474943672,0.32880728339755255,-0.48008388746297465,-0.5541859856416839,0.0715535890381664,-0.36825700848271864,-0.06300597797320168,0.0668873127764418,0.3979908378046918,-0.4267286642728057,0.007806917149690806,0.09663719621511305,-0.45466603254105176,0.6469311995139041,-0.5742159823473321,-0.011079675045529933,1.4134976064004128,-1.7497713836359976,1.0818578857358943,-2.9450377675414194,-1.0346449621202534,0.4348558038349838,-0.10311729060217284,0.019806655703179243,-0.4327918490737104,-0.8028202556321584,-0.36711172547822074,-0.020335711330074502,0.7380405140480147,-0.23158247083917768,-0.32018131653084314,0.9219484001490349,0.38391016420258633,-0.11369232161135487,0.40691474910608955,-0.07094116716455934,-0.608069366022132,-0.12162588162315975
56,0.16106968792162452,0.05329397161551847,0.36885315828774107,-0.0076738714828509195,0.04446716973708266,0.7884785631677776,0.6134047097446483,-0.02850283512616271,-0.09934712062774433,0.0326568154335835,-0.5631643983389024,-0.06349832904697161,-0.40750776129899846,-0.9466737701965323,-0.14990218626422028,-0.019108787918499615,1.552930310207813,-0.2731788400887255,0.06052321750293074,0.05643081949871894,0.3326131697417791,-0.49091151314639386,-0.5711939813866853,0.06898555526956762,-0.3678523881211801,-0.04744638582286731,0.0630480915890107,0.39143829664489377,-0.4069283141565636,0.016961036165285676,0.09252550257746635,-0.443931423567096,0.6465931505664679,-0.5869000110621829,-0.017810143210763716,3.086427419301177,-0.717283270820616,-0.10389759625286724,-6.539088779935881,-1.2825475654953948,0.26721316419308794,0.02649043825945184,0.2818204705229921,-0.43312590524196004,-0.8079486129445673,-0.07237590649052383,0.11023456206944865,0.9372551600536498,-0.1590218231661382,-0.3713752866619069,0.9907335258420663,0.5200427321906534,-0.1421330039055993,0.6225222300388411,0.06772542971461848,-0.5226748139327497,-0.24249394942177463
57,0.16278340001630998,0.05366608404920752,0.3696611057017108,-0.011896309330583802,0.03829930487901322,0.7857861300994737,0.6171967261849253,0.021542426214049823,-0.06667324800299301,0.038611003291579016,-0.7735734201587785,0.057507356028817194,-0.4258167924948031,-0.8652267156476587,-0.14999270683870375,-0.03237719431325876,1.383226370783746,-0.30054762892820364,0.06366412911848514,0.05839559227981479,0.34008010221847224,-0.49740892367265305,-0.5865039301594666,0.06865855277854545,-0.3638476259999407,-0.02551577157105568,0.060526439849796276,0.3831358263382155,-0.38709932323912305,0.02860862643731694,0.09095187605888908,-0.4297651433394981,0.6496402167024888,-0.595122974904642,-0.020779433022400918,4.5051647367186085,-0.0022472668366087245,-0.8215310879015547,-9.496121019147374,-1.404114221792338,-0.042978565870945874,0.10229192642091568,0.27019020323906795,-0.3978212668893269,-0.4173078466574359,-0.03906583738272594,0.2330440412121368,1.02075079028476,-0.26486625954775767,-0.4819570270018919,0.882490937401112,0.5504025685833307,-0.05847525570249097,0.6699196811940352,-0.011186358119683049,-0.2899578350179316,-0.09137211988815043
58,0.16345433526010858,0.05476655236827572,0.37039759841940423,-0.01777983629254152,0.03311411102253815,0.7831283130106658,0.6207232704141734,0.09690829459701611,-0.07662953916729026,0.04394746711424146,-0.6450681153419422,0.3007224128443319,-0.26049817668618225,-0.766467180727788,-0.14999207693768463,-0.0519700314345618,1.173085469441918,-0.329343408960419,0.05880407486809291,0.06052249655555557,0.34342077787134184,-0.5068243638219669,-0.5878862952529827,0.06742292177425858,-0.3585306264726946,-0.006616354211476913,0.052453441207100396,0.3721600155648181,-0.37162867666051913,0.038977138908618904,0.09018649234936671,-0.41713463631933456,0.6461456962416806,-0.5984983244629002,-0.021465028006289733,6.199783115308804,-0.00016803422169392457,-1.8985571996571624,-13.509241414346931,-2.0705588420645196,-0.1266951365722399,0.022754576615031767,0.22535296049349535,-0.8436207012761556,0.1780426144732422,-0.23411679998069213,0.03956379400857357,0.8897197201720934,-0.41643928210749415,-0.11274428779691065,0.7699633618143631,0.5370995636013308,-0.08870039222007332,0.7096496753604505,-0.39035906287466227,0.02667039843934349,0.2679501320495732
59,0.1648779826439476,0.05814202079490758,0.37141900438628045,-0.02443343982577608,0.03203074444842706,0.7822037235274797,0.6217188860957229,0.158086464745804,-0.10015431022388904,0.02339730568631654,-0.4751288737065545,0.3041000263659065,-0.23387072138285253,-0.6172353910353066,-0.1499994282075715,-0.10831948229954524,0.8428567142098687,-0.3833699826107844,0.05859632365559554,0.05930577534441606,0.34909422063821205,-0.5311537517236993,-0.5793822255805369,0.05929388077931776,-0.36226507423959775,0.010073017235828052,0.04386886856549651,0.3786260548263391,-0.3563007887665485,0.050092608981370176,0.08740386037008614,-0.4013791563250801,0.6340258541875023,-0.5940561589670683,-0.01006142774041799,6.763946270105825,0.25101325331463237,-2.2277443106043964,-14.11086786127873,-1.2617354226180126,0.005124371869524164,0.09964995082807002,0.20436171383294427,-1.2584200213331092,0.5202646190954563,-0.41217848208396823,-0.0674095713315323,0.8328302094762834,-0.2665942943716054,0.4706472397011399,0.21588695896979926,0.3953374740812407,-0.07777213857890486,0.7600987384278376,-0.4745011112937153,0.25943118354563866,0.4798719701144529
60,0.1659246506420183,0.06183288719062168,0.3713334906468569,-0.028291903223326954,0.029549062259518182,0.7798526342348294,0.6246249194585367,0.13838946318945805,-0.10447948177915092,0.00872764343626542,-0.5794976899654168,0.08455637692504875,-0.11743547946691636,-0.49590932992355496,-0.13995154680509933,-0.14107980385873767,0.6086507549907687,-0.37981282586513954,0.059009049742873874,0.06450849458867837,0.3515952464246596,-0.5571611646752913,-0.5670757104891645,0.050935782490899854,-0.3612270093259559,0.026696854167574422,0.04178966943223618,0.3909859051528637,-0.36299319830172716,0.05479063787186853,0.08707560680621051,-0.38673068678222106,0.627165651789932,-0.5881210771210746,-0.00227014920171162,4.943131160876114,0.9914035697370079,-0.7256773204049667,-9.053015578499657,0.6312359679689613,0.3650850684017121,0.22693640668883258,0.19957784044370847,-1.0591238796837292,0.4760861122215715,-0.3674201645381769,-0.0006289509786955305,1.055287593642105,-0.09475020293187499,0.7793411487208398,-0.4923412479205594,0.15591876069187185,-0.043483178566617806,0.841604990587981,-0.31056773192385256,0.251000279398067,0.3902785843392188
61,0.167744674131743,0.06445789357143906,0.37176811012373107,-0.03294100704201997,0.024132011953795572,0.7804307278445479,0.6239073770121245,0.13948431184564497,-0.06961066837447721,-0.03712125633036078,-0.7133094176880805,0.051620501222688076,0.29767360198091114,-0.419510144600262,-0.11034328541809119,-0.1373465751157439,0.4807360910698824,-0.35812054389202597,0.07319972639166403,0.06838323161196937,0.3570773342559604,-0.5735187069110484,-0.560338781091674,0.04459707419779069,-0.36229023227874557,0.05228452098151225,0.04007886044822151,0.4097997007751727,-0.3759944386833709,0.05632935940904505,0.08566453322742143,-0.36771495670156085,0.6216031449105482,-0.5840161477911456,0.005549715633150763,2.955653421951296,1.2657001743523515,0.06905868356470238,-4.695158569419315,0.8955286475148746,0.7371533036440862,0.07697795844058587,0.13156783714473874,-0.74140746461695,0.41602071783436445,-0.2914963134318703,-0.390291605988094,1.2114026436085703,0.04898823643504132,1.670621047037503,-0.6017429107890881,-0.051121852080141666,-0.09037439709116864,0.805529756683343,-0.3765859529990423,0.3464530230399804,0.32384857906255643
62,0.1674131392132097,0.06788820148614623,0.36984864039364246,-0.038162307907490096,0.018880314944530466,0.7831404399799926,0.6203855440213879,0.14129522428733968,-0.03135951143253311,-0.058669847943911,-0.6396769618857107,0.08302781101922078,0.4606060327104121,-0.37768319304550313,-0.08932353983100527,-0.13831745651614957,0.4208444122139961,-0.34399167996454455,0.08849518188863732,0.0675876129263018,0.35685795991044916,-0.5868174632599693,-0.5504348817757899,0.03927592995362504,-0.3768386735654797,0.07515295991191723,0.04374919888963783,0.4578107470343638,-0.3870629147332907,0.052745763788662865,0.08346063092256377,-0.35450949651488733,0.6121022136699703,-0.5742629561994754,0.010683793960790637,1.4157646418892986,0.8622193840160198,-0.3131773542038245,-1.9423150538653968,0.41823053098842544,0.6895331734610509,-0.0841262739539779,0.0002972366132655835,-0.5010676462605307,0.5127980151500039,-0.14535608825699767,-1.2633330546638746,1.0969502213222602,0.09637294623380255,3.1675344772378127,-0.435285465239936,-0.06678958114867163,-0.1483972666701718,0.6269051554436217,-0.4205817466652717,0.455042080254478,0.17213492153012916
63,0.1676766793637393,0.07024683058037594,0.3694213162059746,-0.04236347310104145,0.014802156184087742,0.7856885709282759,0.6169924649716587,0.10861767687044788,-0.030826689382092532,0.011263920901945224,-0.5527447764145925,0.17900190696968407,0.44873620943170156,-0.36287955892469004,-0.07585451005745039,-0.1498736692838969,0.40304348891526653,-0.34139132265248895,0.10078105333010606,0.06501818065381025,0.357089223720491,-0.5935614127614697,-0.5398268604856739,0.03878283066751078,-0.41282355446530056,0.09616252983440265,0.04393377829757361,0.5365010798646852,-0.39340585729296834,0.053657776163098185,0.07972864256061456,-0.342638750483816,0.6047798750439374,-0.5658144645809665,0.01243511249435593,0.3839775936414505,0.6322003047839534,-0.6418189407705395,-0.4657375135918018,-0.16508168685878954,0.5060937316789426,-0.18818280366569798,0.04332498988742772,-0.4704196585298498,0.5049801412828736,-0.2789432491767683,-2.495105234154016,0.9993632389301285,-0.17746226259390732,4.865504932817453,0.15406304924198838,0.3185040804031083,-0.13160204439300083,0.4462790104185904,-0.3572630619426753,0.24288263103451613,0.11608088744804292
64,0.1675864821183985,0.07240117029264263,0.37029919722972027,-0.04794230971290219,0.012029573238936678,0.7881649848312872,0.6134759824092373,0.09179335292385109,-0.06566555902756151,0.10143164140198058,-0.4782710210587747,0.19516122074296371,0.35099504829510353,-0.3623240892998451,-0.06403552763964714,-0.16399021414697115,0.402214911670324,-0.35059494743889613,0.10873893115579503,0.060060300779673885,0.35859095950594627,-0.6056342496011633,-0.530235676124475,0.028118199986554307,-0.4766428829316403,0.11512748946912237,0.03665070838588154,0.652430944347062,-0.38090039276361115,0.0654859270047872,0.07819654914684374,-0.3366583360981437,0.5978116911922633,-0.5645476509580948,0.015327029458712354,0.005729648378932639,0.6846836751840335,-0.534888513961651,0.07616148340898604,-0.6466948681076168,0.3737136954722681,-0.1719755548862327,0.16054235129405875,-0.8041022736169606,0.41804993606031904,-0.4030533740312112,-3.64068722754889,0.7714322081355467,-0.7285929020664528,6.1717150964024,1.558863855793212,0.9847721279685467,-0.08067717195692527,0.32064981732184694,-0.39513611589460373,0.05430873298166439,0.0792817728070625
65,0.16932933600090638,0.07444796167724442,0.37347858186205385,-0.05139747732326199,0.009335809264633272,0.7895035751475095,0.6115188033245423,0.05831124778251209,-0.1448129779503035,0.047628502686326846,-0.37808024551533953,-0.0208041464026736,-0.02584650102305859,-0.36265037298953273,-0.04846716305008905,-0.17126920984236293,0.406089948251626,-0.3672591173767936,0.11572960114899679,0.05813915845836094,0.36351091777225336,-0.6257255037061481,-0.5231048630432611,0.02266069570626233,-0.5584510435672562,0.12701981815982452,0.014790062214915503,0.7833696837207812,-0.33105130306123987,0.09304866128184006,0.07650155568233755,-0.3298127577909421,0.5889744304081532,-0.5636421152616999,0.01560638340663843,0.16145077541787067,0.8613392727694106,-0.33485499102205785,0.01257540897819237,-0.7607512713707756,0.3610440050938128,-0.08118053692829172,0.2974610638686509,-1.1186362242589676,0.3624320736525244,-0.5105268519432519,-4.610128697861011,0.4327244240070572,-1.2554193924037536,7.026263607817606,2.5475266809537085,1.1611334710306898,-0.004375576096150857,0.27506173208819984,-0.4099091382638309,-0.05823210168049986,0.1372977653979595
66,0.17262008945380963,0.07609662662632552,0.37220433733717334,-0.052230059159212194,0.005828276096683023,0.7875062935231396,0.6140617963848698,0.006580924983976388,-0.20189370670923523,-0.191958203309138,-0.3245701139177789,-0.17441304481683206,-0.5365383422192124,-0.3558660582831303,-0.029581956728870713,-0.17738441378785347,0.4027179280294517,-0.38102499829372716,0.12318069135954754,0.056813079302542216,0.3704894020606923,-0.650379698571522,-0.515738393178374,0.0076971259088242285,-0.6610480308460808,0.13243646642940465,-0.0135660673102686,0.9334814886597662,-0.2789993255254628,0.11193126584601479,0.0780215261029977,-0.3256558668146157,0.5814153256617101,-0.5668769350253148,0.020818940074630733,0.3281009931469195,1.0147257455630827,-0.2254476689114132,-0.25545274407729607,-0.49559628595366306,0.3032464981247648,-0.06194638122073853,0.43411639829375737,-1.3124070234617535,0.22104929455487587,-0.7596462595669344,-6.031934738453684,0.0861622749724851,-1.8501303916189882,8.547745857844689,2.348105278285583,0.7992359573975649,-0.017086875700081036,0.22712042165797808,-0.22388991174876194,-0.26687563394992564,0.28244128223400866
67,0.17710277878995023,0.07665263648713481,0.36580025372968833,-0.05257344098666713,0.0026397898710387984,0.7826405367675363,0.6202441898321026,-0.03202437229533166,-0.2269320792965294,-0.2413729298485087,-0.3509960613055431,-0.11359488388121146,-1.1695277002132662,-0.34952633326365595,-0.007878133227565745,-0.18028711659881946,0.39587183848853413,-0.38708296881494014,0.12785946107398738,0.0556613032095314,0.38087557370400366,-0.6782217846446182,-0.5142628912610661,-0.007725154676415048,-0.7997284331054035,0.13046630915872393,-0.05921515344984402,1.1252795180345687,-0.23712709192981654,0.12501809957774265,0.0758180806543343,-0.320727940924623,0.5800188339382027,-0.574317140619697,0.026904034695998776,0.4677423252749613,1.2298369834214462,0.23455448931707923,-0.7860727003546814,-0.08632551497050334,0.1554501498651148,0.08307931829162826,0.7157465616856997,-1.4275529739947361,-0.14133208607779724,-0.7394798816271109,-7.712952364918843,-0.4021012762929411,-3.045002116972283,10.659627135999527,1.7564408240361422,0.6110241416933164,-0.1719889917913546,0.3250037120827484,-0.1936470538246221,-0.6256055815281464,0.19463924766232243
68,0.18175210584211493,0.07689927420735569,0.362549420143233,-0.05472617033340748,0.00017299387465542722,0.7725994376637453,0.6325307306964802,-0.034218589237032096,-0.1951243994452112,-0.06760818958834874,-0.44575328314273405,0.04764225324315648,-1.469729403776131,-0.33715636527213183,0.01961152260798714,-0.1680022342151703,0.37127502001526447,-0.3844780188925473,0.12939869735415213,0.060136252034207346,0.3991192645281203,-0.7074818175313115,-0.5213916766214859,-0.02188206935626021,-0.9695661254428345,0.11635241537768701,-0.13536615198915994,1.3598665740997473,-0.20874169256401712,0.13637223151374744,0.07114196643134352,-0.3126557183313058,0.5736694435087252,-0.5919011582864406,0.02860450998112363,0.5284446729851261,1.3747187029347716,0.8051757250511417,-1.2135477795967256,0.4006860308762822,-0.03210570890278194,0.12682954606676664,0.808152874470297,-1.1696874509718902,-0.23831220007174136,-0.5610127685120648,-7.669395219966152,-0.9616067769245374,-3.27476756150321,9.906380068743365,0.2809080810156218,0.00873496409610347,-0.2723654345928753,0.3716363406892881,-0.6982140682910559,-0.660527819181092,-0.16250505345913896
69,0.1850249163891345,0.07682826345759909,0.3630959261461544,-0.05896319217553034,-0.001979945010480682,0.763574736023577,0.6430186966898801,-0.04509154994009768,-0.137186711334599,0.04186034032184899,-0.49511409156081343,0.126638368818432,-1.309451888819994,-0.3283885463442509,0.04711061488982512,-0.1480800875967738,0.3473299273046651,-0.37105552757988886,0.1265752327178761,0.06073448505220207,0.41320168868281554,-0.7250092826834938,-0.5237953792639357,-0.030165665416897643,-1.1065042419040496,0.09200203808174243,-0.1902058559099724,1.5215347207843033,-0.22589076868919167,0.1253674981415868,0.06492346327061929,-0.30586248729705146,0.5520902712065605,-0.6007382533869406,0.020403832557633218,0.45500321030586544,1.3003430858407956,0.7964132256304518,-1.282511490431848,0.6674037456484067,-0.12725403516711115,-0.047690900443943945,0.6261189766253963,-0.5248084081404841,-0.09650864740480547,-0.328953614439238,-6.3303779998770455,-1.2702006219894793,-2.3072627606923586,6.544812243063647,-1.5991834272955452,-0.9008973383641934,-0.3735654744902008,0.33243403076383127,-1.0480810709964983,-0.2152345891183599,-0.33792230195490947
70,0.18746349737041915,0.076035843006333,0.36422383375610695,-0.06310383491456693,-0.00418243946237306,0.75517344981144,0.6524672205705875,-0.05909500743677653,-0.07410560887262511,0.06219681755786077,-0.5127550730881486,0.11859938292985642,-1.2052542485913138,-0.3189562368598972,0.07162524604161896,-0.13614570518995223,0.31997456039799055,-0.357781869066611,0.12430853594746769,0.05822861601644959,0.42416402359313615,-0.7284741538569308,-0.5252520225176781,-0.03504021393382973,-1.2227812454379163,0.06554439049810784,-0.22765666241685428,1.6216590638222932,-0.27270902965583893,0.10033633797917971,0.056199347451735486,-0.29935835710075254,0.5317462006688652,-0.600510541851175,0.015087617902927251,0.4196541910428189,1.1130767438830993,0.5896631734253786,-1.2963345108155415,0.6671164018225761,-0.21848660483207472,-0.1175088599833637,0.36664129217029995,-0.07287289633663152,0.011804306525353692,-0.13282537662662203,-5.457912898452677,-1.2070508019697856,-1.5576539311709117,4.285560079215378,-2.389424583909035,-1.2598579455404473,-0.3391730032954954,0.314372849286014,-0.9360605805170619,-0.15404596494088818,-0.35614656788849525
71,0.18829317204466914,0.07490662799721592,0.3655837988484688,-0.06757632069997384,-0.006613384600898986,0.7471958704763821,0.6611263382802239,-0.08009992261027502,-0.0003256710265154509,0.07258673355207272,-0.5583949585527876,0.09615934642173746,-1.2994744621855085,-0.31160237870253815,0.0916336846451491,-0.12449356065975865,0.29547654687204344,-0.3443708715069858,0.11783576852459311,0.05603413065286752,0.42786734036962754,-0.7279241985369591,-0.5233232070029216,-0.035478680481962524,-1.3248207578421567,0.043720006002951,-0.2525120131568089,1.6929571239529184,-0.32146775204555306,0.0749731803199689,0.051356543138799476,-0.2932875733256109,0.514647847985878,-0.6069000919845762,0.006157969842093406,0.18174783884409712,0.8878209731073401,0.6923337280688391,-0.8421327507272841,0.6480192307115828,-0.3435814206711848,-0.13162158708143382,0.15908738358147156,0.05104442726145131,0.06601953203519972,0.2166408235227255,-4.795143845406474,-1.281533599987361,-0.9922956798285504,3.3394090518687745,-2.24286783496333,-1.24771126190331,-0.1600607396203586,0.2702278467709082,-0.8955858641810907,-0.4220291029505635,-0.37504582931471325
72,0.18785191221586292,0.07285544998503796,0.36712730309818986,-0.07212398877752393,-0.009469561520139697,0.7372034260830375,0.67174367597981,-0.1284861880755111,0.01492030359392353,0.0749876061926516,-0.5931223968461213,0.0015011714942457718,-1.4716491053618657,-0.31168632330613333,0.10713808496591257,-0.10845235606719866,0.2862892503688992,-0.3318610998381477,0.1105652791206203,0.052963752533192236,0.430527518936395,-0.7264323767664728,-0.5226112412362701,-0.02637458099292071,-1.4145869992541753,0.014283046498613401,-0.2673484896099963,1.7552354258970442,-0.36242374305437214,0.05042788750304731,0.04979691786692114,-0.2885492432299162,0.4959227661016216,-0.6173917059691976,8.578473033872086e-05,-0.11894737337992678,0.8326229688207245,0.8294627527264783,-0.2546177633776722,0.5212034710482261,-0.2903977983995408,-0.1812054941829941,0.27985188507370085,0.14190749889974041,0.029471367038291785,0.4060414997983563,-4.013692532294794,-1.5354922718472641,-0.5310012233236683,2.6892750749166026,-1.910131361869065,-1.1488462849765722,-0.2367202930571367,0.2522481637696042,-0.6767999520207831,-0.1097647757970055,-0.11996103234084383
73,0.18814835797456053,0.0697346714562234,0.3685833030961749,-0.07590062134459477,-0.013187438645036544,0.7265587728711249,0.6827719507313503,-0.13867334000201295,-0.046213704650654226,0.07106196305108614,-0.5317293069449796,-0.13173624872822148,-1.3933920668543547,-0.3163602736377352,0.12493860339797808,-0.09131505055069952,0.28529183633693656,-0.32352273266505677,0.10621985658861148,0.048785910885547755,0.43906141577257557,-0.7222478985809695,-0.5221443523213899,-0.019237020490028272,-1.4853684591339484,-0.017699684870939574,-0.2737520620897556,1.8005281269495825,-0.39787300652031565,0.029019328920906015,0.04188773141651401,-0.28319764677482673,0.4875758499050467,-0.6112906830164564,0.0013595285484596527,-0.13655640600035157,0.9054943805237893,0.6827334419369578,-0.04870740438981669,0.401368883205952,-0.3217584512781254,-0.08046132870621267,0.4779660817697526,0.0645071024955951,0.03829434844074553,0.2804049506540218,-3.0167121192531563,-1.2802222600131237,0.21298328848857184,1.740061414349886,-1.477939906762711,-1.0145800955529878,-0.29092163487831163,0.32802048671577017,-0.4038169681165188,0.27244972395139844,-0.11391054725337134
74,0.190010167143155,0.06742152521296185,0.3699697816202333,-0.07790290535129524,-0.016867997282878043,0.7173701467138957,0.6921175338114016,-0.10965765501591508,-0.09816187476424257,0.07009084207801192,-0.3832527586090278,-0.11231265489999369,-1.2087845180190466,-0.3171485795461474,0.14335786018686414,-0.08114301838972035,0.2843409541933065,-0.31580634450990963,0.09769494106949528,0.04974529938494373,0.4496461622071851,-0.723852092666649,-0.5210794672986403,-0.015158382966759835,-1.5352554840243016,-0.036925843901911545,-0.2588291580704534,1.8248378824710396,-0.4215413393248806,0.009844683680927793,0.03816005247178868,-0.2754284237612854,0.47977008737696086,-0.6064937170111416,-0.0044706371597961325,-0.06492638622179053,0.8765413376679903,0.5424913378299777,-0.09811578735885174,0.39694114398061003,-0.5336867471394467,0.07036195332920155,0.5099514037691821,0.016422197055812604,0.05543465395920766,0.1895913176558447,-1.996167352711048,-1.062033490388838,0.8476751998830752,0.7652560203107783,-0.9443332773586512,-0.7860881674195337,-0.0838874406367842,0.2591754769465923,-0.28859711468742083,0.12225032598240093,-0.2016774277833617
75,0.19220433951264307,0.06546783402083334,0.37138693677929535,-0.08002255692312991,-0.01833086779644105,0.7092095972313027,0.7002014830492208,-0.04428295034980769,-0.11787842198356556,0.05412780462642902,-0.25485797492568835,0.11299031696596301,-1.0480295719915105,-0.31895732908660684,0.16000025690469769,-0.06961539703750041,0.2813672048425825,-0.30764508690583237,0.08487238670303361,0.05160038901871582,0.45945947192334285,-0.721591010698737,-0.5199269661630216,-0.011653367783794484,-1.5652151532423904,-0.06018102448649309,-0.2398450540944326,1.8311383677620137,-0.4356463376146617,-0.002424197775875332,0.03853223379104264,-0.27283062769696304,0.4760319653175499,-0.6064006699771604,-0.006707568562874815,-0.08226424253630626,0.746077226693475,0.3968994080697445,-0.1615179197993616,0.4291851299471239,-0.5711277921435821,0.22465785018516202,0.37868083029823085,0.2169860042506272,0.2614680887421367,0.4099390812911745,-1.1426890482494179,-1.1032549808251406,1.5934334029342627,-0.1276725910172305,-0.5656804325463449,-0.753329218890746,0.021812320678803697,0.19147198415757488,0.1969137057176537,0.1234836315057386,-0.18672304016758398
76,0.19473698645030307,0.06568162218830711,0.37213489380529047,-0.08344550741408593,-0.01717252754833925,0.7023346877066229,0.7067304564217174,0.0008863350158204251,-0.1666030868877394,0.04091278190146152,-0.14511996835244512,0.15662041817771882,-0.8155787806078275,-0.32043914924759964,0.17320094925460314,-0.06526704206693057,0.27788023740133205,-0.2986389393120247,0.074849829383752,0.05873161339235021,0.46479339541911435,-0.7151726524966239,-0.5106207437489548,0.0012391802848871472,-1.5809630459542783,-0.08105604313491717,-0.19509182195308292,1.8197309788303504,-0.4441685566267344,-0.02028848507470205,0.039032545298940825,-0.2677695443949824,0.487646635605667,-0.6015543717509121,-0.011939558766499492,-0.011057528643525216,0.6844401476198649,0.10496655224774727,-0.1761002875779405,0.5175020573179284,-0.5447373189991445,0.2406724094273227,0.37703257849337063,-0.01693803828815843,0.3466162507785808,0.579478411711568,0.08996153624789005,-0.9004164233223437,2.3634863652730598,-1.3492449436520948,-0.2138762702218383,-0.7576000347358558,-0.1157230676991406,0.3164890338842208,0.445480741582345,0.5074251845078592,-0.13218783532874243
