frame,root_pos_x,root_pos_y,root_pos_z,root_rot_x,root_rot_y,root_rot_z,root_rot_w,l_hip_pitch_angle,l_hip_roll_angle,l_thigh_angle,l_calf_angle,l_ankle_pitch_angle,l_ankle_roll_angle,r_hip_pitch_angle,r_hip_roll_angle,r_thigh_angle,r_calf_angle,r_ankle_pitch_angle,r_ankle_roll_angle,l_shoulder_pitch_angle,l_shoulder_roll_angle,l_upper_arm_angle,l_elbow_angle,l_wrist_angle,r_shoulder_pitch_angle,r_shoulder_roll_angle,r_upper_arm_angle,r_elbow_angle,r_wrist_angle
2023,0.01502725078911634,5.960878613902489,0.3547552557181048,-0.0171654619898042,-0.015000250749621214,0.5652191763103792,0.824625746701582,-0.12678220976279125,0.04900153817794924,0.1571703918321893,0.7462349639682608,-0.646351988414906,0.0,-0.46550644863574825,-0.18777380627666115,0.06627798155521131,1.9782280448295906,-0.25151235676425604,0.0,0.09173300605317614,4.2847219134305663e-08,-0.01468505549304149,-1.0705475636238515,-0.23612192794412928,0.1866135934653728,-0.03845569814249629,-0.1644556957503873,-0.629882669473342,0.11658383197765139
2024,0.015906598262428195,5.96759058039516,0.3541819196224278,-0.01885475764232154,-0.016438962288399684,0.5642380241238097,0.8252331251022277,-0.10039578079026262,0.05021464805852688,0.16089533140523332,0.7371764757182753,-0.66727376332483,0.0,-0.49212488894088796,-0.172308088623961,0.07288164602949529,1.9438280913312316,-0.25513183327581257,0.0,0.0915009398808864,2.678004590680365e-13,-0.0008292575654539353,-1.1445794436903205,-0.2262443772288316,0.1926058969897867,-0.042215902003859,-0.16323011977248736,-0.5779305178342837,0.11857652069708507
2025,0.016746077332779975,5.974211068330657,0.3536066005496346,-0.020439370563203822,-0.017955773893110295,0.5632741279821957,0.8258220625902267,-0.07394315082039099,0.05121000977852721,0.16502663296831516,0.7271279152795167,-0.6822477547555417,0.0,-0.5172154340826051,-0.15658698578060834,0.0784901347871134,1.9074240363056643,-0.2575610356328245,0.0,0.0904983262369769,5.61752250619052e-18,0.009668808731968397,-1.216265410842113,-0.21604310050927206,0.19804313357455283,-0.04627650294479023,-0.160145298086799,-0.5268743480138512,0.11969207234181624
2026,0.0175307782279778,5.980592311337574,0.35311892702215714,-0.02172662085407381,-0.019371873907040666,0.5623899075184108,0.826359653158978,-0.047496647307539004,0.05135057222603402,0.1694782449483294,0.7141551194788114,-0.6879012242873705,0.0,-0.5412728850687618,-0.14091283506234245,0.08334149109027543,1.869177870710715,-0.2579192691231123,0.0,0.08881244304598634,-1.5720931501039814e-18,0.016157195813862713,-1.2850339192368532,-0.2067695629528595,0.20262490933220859,-0.051012293546884205,-0.15563064569095797,-0.4765450265428639,0.11968348414365218
2027,0.01836457729788941,5.987018004063379,0.352435089320057,-0.022768787118393988,-0.02077732683725392,0.5613624960240806,0.8269957878249862,-0.02187897119199216,0.0509511700813219,0.17468103851743672,0.7040520978491546,-0.6878737039780204,0.0,-0.5629707408496071,-0.12474752237707624,0.08772261777914409,1.830186449434012,-0.2579267238167938,0.0,0.08684548585491274,5.107608671943431e-18,0.018579688098958415,-1.3504577810508358,-0.20003564942951696,0.2063533402034289,-0.0563118253714173,-0.14961791904011662,-0.42690298725560133,0.11850390384509883
2028,0.019216102253815755,5.9932698834431655,0.3516753366391061,-0.023391463113309995,-0.022028374439034,0.5603109365850317,0.8276588938180978,0.002583929736327553,0.049506030426430966,0.18035355709210898,0.6946312862435969,-0.6782106077874057,0.0,-0.5830511239900255,-0.10834103511717931,0.09180816171974199,1.7905910738889943,-0.2563514132021644,0.0,0.0846897149657296,2.6529071908004687e-18,0.016221221769481202,-1.4118883814525718,-0.19726153899894958,0.20909661012980035,-0.062385035493567394,-0.1427176787802012,-0.37793294738303485,0.11604727646317826
2029,0.02021350683959664,5.999300290690881,0.3509599020685861,-0.02356342927137241,-0.0231273724348772,0.559295103991882,0.8283108571641095,0.026887619865640262,0.04772020162257556,0.1863831258415602,0.6834894734021869,-0.656232385321808,0.0,-0.6016124214192762,-0.09151048169382153,0.09590594482986514,1.749068409544836,-0.2526565646129487,0.0,0.08210215905471145,2.2666601668525077e-18,0.00878705724690283,-1.4699831691851442,-0.1981737264497511,0.21055199435341124,-0.06909711995375874,-0.13381181319120108,-0.3294221456525367,0.1125851246840281
2030,0.021451694541181413,6.0051843953914785,0.3503098533953279,-0.023368372085807835,-0.024189240065249737,0.5583057531006331,0.8289532471170251,0.05197262824391029,0.046381582874208335,0.19276623536251908,0.6700138188061298,-0.6229327883773343,0.0,-0.6184278502381603,-0.07409158602456252,0.10020001908517605,1.7045572997311622,-0.24722857976206775,0.0,0.0789676444130187,3.0999552984935274e-18,-0.003011615908753075,-1.525991552374469,-0.20163818239026132,0.21053780939644626,-0.07606642854362064,-0.1216529301870927,-0.28111242779734963,0.10836745139875184
2031,0.022869301357021105,6.010926643779484,0.34970084665572165,-0.022797054985390346,-0.02520256824504872,0.5573346423842942,0.8295922017691688,0.07761504297807174,0.04505468857597904,0.1993983061199925,0.6545938322397148,-0.5800226483234142,0.0,-0.6334777983118185,-0.05639199802649104,0.10471531913180744,1.6573219586104335,-0.24027960848849433,0.0,0.07533722034709653,2.9288017035889553e-18,-0.018405925665201526,-1.5799051249367604,-0.2075035406183378,0.2090883833791748,-0.08321812266013329,-0.1067234968528836,-0.23295947321047353,0.10335325457694979
2032,0.024384843738497163,6.016531640799262,0.34911869126355455,-0.022072960483347472,-0.026285851097560504,0.556379374029657,0.8302191461306732,0.10321671506744003,0.04392301364246896,0.2061969404319109,0.6383109863464609,-0.5295550481374556,0.0,-0.6465857685893072,-0.03832590401585987,0.10910225288449973,1.607134800621666,-0.23170432660188625,0.0,0.07134101845353444,0.00021398869049423733,-0.03655176784041373,-1.6317500681042996,-0.2148753726501404,0.20633566795220754,-0.08978682062168088,-0.08946351380514671,-0.18507354681825136,0.09757172110694542
2033,0.02587156055093796,6.0220361931849276,0.34857821074467693,-0.02199986316334049,-0.02791411207495378,0.5554447038716412,0.8307935900744573,0.12781470932016803,0.04461785253449728,0.21319636619601998,0.6231414804925316,-0.47416191046015777,0.0,-0.6570389099337484,-0.01884950468237422,0.11208933951929607,1.5525979920512016,-0.22083913314434422,0.0,0.06752783676529608,0.007441606889423982,-0.05637387815610487,-1.6824348311696224,-0.21979602243180138,0.20250680488366063,-0.09389460076042348,-0.0702255528196279,-0.1377399663722004,0.09110742124451059
2034,0.0273102428504707,6.027445559143246,0.348014841287459,-0.022227551004220893,-0.029813591698702863,0.5545503992512458,0.831318795900021,0.15133887726767856,0.04584591385154166,0.2202661803594233,0.6091079516291469,-0.41542959828850534,0.0,-0.6652137238142116,0.0009885645387798288,0.11418619660803146,1.494943280363799,-0.20862914844998087,0.0,0.06384974033571239,0.020476091492762714,-0.07710920199980335,-1.7322643169701253,-0.22312455316226146,0.19783268387366654,-0.09655964207212858,-0.049975687255915335,-0.09115775436306683,0.0841281269965283
2035,0.028684482333547857,6.032754321010906,0.34737181743312623,-0.022288074397675252,-0.031642639130442636,0.5537136182671887,0.8318071976569819,0.17376011561892413,0.04604526513238183,0.22724765741375466,0.5960680363713224,-0.35480195230613465,0.0,-0.6716108051414456,0.0199993747239623,0.11607013236106911,1.4355475316222581,-0.19596363948836545,0.0,0.06017232966605248,0.03452852885882603,-0.0980807803434115,-1.7810712483387012,-0.22676063897017001,0.19255040437985319,-0.09883937780373558,-0.0295879272891055,-0.045478007931718696,0.0767457568220131
2036,0.029955374581725137,6.038006407273271,0.3466081315988809,-0.022127935236226838,-0.03319290914701007,0.5529437501352472,0.8322630560411223,0.19484337255187045,0.044487418260109324,0.2340514204643268,0.5840697146490623,-0.2939684648563443,0.0,-0.6766804620422369,0.03766163857364788,0.11785997191424134,1.3752623761118399,-0.18347448179866088,0.0,0.05602221379933037,0.048802140151103304,-0.11860689014656914,-1.828747409582572,-0.23075804824931037,0.1906605828667829,-0.10108591923027271,-0.011274370538459137,-0.006575423425871705,0.0700246794000925
2037,0.031072229284532675,6.043313590277841,0.34569217877904773,-0.02211099251591284,-0.03428405036693258,0.5523385537414318,0.832621060237622,0.21373409241919517,0.04127099604288898,0.2405202598571694,0.5738501800130815,-0.2350883554749824,0.0,-0.6808450972078611,0.05384797013745674,0.11900392070697485,1.3143980325531814,-0.1716944417262691,0.0,0.05070013627948643,0.06338277534900863,-0.13815475066944238,-1.8752827890641823,-0.23491563262851048,0.20834891516199264,-0.10264759646488839,-0.0033289081351932995,-4.1096396411257756e-08,0.07063917529844214
2038,0.031956752596623485,6.04864837851426,0.34461741627324805,-0.021785534199623105,-0.03527066114985368,0.5519865962827197,0.8328218107650079,0.23152914264363902,0.035683945218736024,0.24646280888787964,0.5653603048669691,-0.17970238121299142,0.0,-0.6830025732773488,0.06786296909868543,0.11950215667264294,1.2534662389157227,-0.16110201075517722,0.0,0.04590090939616504,0.07743004467485919,-0.15644823063630817,-1.9211164982122955,-0.23911487835981537,0.22935684887202437,-0.1049206924632563,0.00015100052453047644,-2.568591208242918e-13,0.07389285822278875
2039,0.0325365385585822,6.053967328034589,0.3433670072762305,-0.021074873139141793,-0.036041598600583535,0.5518394654971641,0.8329045907018929,0.24786186112302028,0.027138527434113116,0.25200005226557437,0.5587903315939565,-0.12932270652168626,0.0,-0.6838229775409743,0.079433758847305,0.11941727537973298,1.1931895069318228,-0.15178425096882425,0.0,0.04144170918709586,0.09026080178042806,-0.1726317640650947,-1.9662822915633844,-0.24313660579730878,0.24999373498209293,-0.10844684614043532,0.0004762479052512862,2.258878051649609e-18,0.07753287698887755
2040,0.03272459489324193,6.0592088368480015,0.34192267491736095,-0.01974208353996181,-0.03671429624853642,0.5519021811931049,0.8328663115907433,0.26285878582398675,0.01505290958635213,0.25712304839845634,0.554498237933212,-0.08556117489318076,0.0,-0.6832141114999454,0.08818778199935867,0.1186976262898694,1.1341038381916606,-0.14382095470280828,0.0,0.025776896640816293,0.09822439500905292,-0.1894891304323141,-1.993895739705904,-0.24790913739654408,0.27108211172586016,-0.1135518167781971,-0.0024641977043820644,-1.015513094419101e-17,0.08091333432728667
2041,0.03230916573708562,6.064227503391612,0.3403686309904675,-0.01765485768040923,-0.037045828060628984,0.5523388351323489,0.832608986156303,0.2753514859467285,-0.0021235592389215185,0.26131215370573385,0.5520138951120137,-0.04510995420078375,0.0,-0.6818231557048479,0.09337054000696547,0.11646824001956571,1.075104132344759,-0.13676697225192683,0.0,-0.0032656643216239095,0.09985430540703229,-0.2093554107369841,-1.9999999618483733,-0.2554833159820835,0.29158888322113413,-0.12056162607349957,-0.009384890606719723,-8.437559885396103e-18,0.08384949924192141
2042,0.03122937834690433,6.068980191457809,0.3387305644980061,-0.01519093144109185,-0.037065990845988446,0.553148069703256,0.83211931891293,0.2845061238298905,-0.023938073998328122,0.26495637051838455,0.5517370467199877,-0.004893925418702216,0.0,-0.679958699895691,0.09574122948315011,0.11187096467794352,1.014583951087967,-0.12984444407158052,0.0,-0.03576639049819958,0.09910260990484844,-0.23054422877483932,-1.9999999999997615,-0.26490880002525574,0.31058024428660896,-0.1285054467085112,-0.019922685767132985,-2.445648816519182e-18,0.08652698423444492
2043,0.029736395666530854,6.07359927334958,0.3366074225831134,-0.011972628869589351,-0.03641147879198673,0.5535890300326651,0.8319074745412642,0.2912168795896163,-0.051001030813214304,0.26982460936748637,0.554957714695095,0.03251572222521516,0.0,-0.6817175617203282,0.09665817248407406,0.10705098873778329,0.9599589529149913,-0.1258765920789479,0.0,-0.06798567086492854,0.0962501673433021,-0.24826555978496662,-2.0,-0.27366390434515137,0.32724474803094394,-0.13958365493925037,-0.03070290685712466,1.7874671588111483e-17,0.08804243619139787
2044,0.027839598058539975,6.077876095727192,0.33833783113562776,-0.00918268786430419,-0.03602909729948158,0.5549063774806354,0.8310815210451312,0.29419970888207286,-0.07784785507149668,0.2743389895815501,0.5621278658486135,0.06865981237523748,0.0,-0.6809548530745183,0.09601487973385894,0.09869142245493383,0.900284565511683,-0.11956775434783498,0.0,-0.10003639647781024,0.09351740030469799,-0.2693154015200552,-2.0,-0.28425464467523953,0.3436012472748458,-0.148349977899887,-0.045734575995529436,-2.4763696427249115e-17,0.08944855472252917
2045,0.025748452920052248,6.081849232013023,0.33994995325250615,-0.006447125247300091,-0.03580186253770097,0.5565315461815322,0.8300296978540403,0.2941864685440307,-0.1045618810438253,0.2799567039282058,0.5744588608479007,0.1016730750773865,0.0,-0.6796124785488737,0.09482392843925554,0.08865372444458838,0.8395251942839723,-0.1120862560502593,0.0,-0.13112246570876798,0.09019251241560029,-0.2907713995726236,-2.0,-0.2957053171509087,0.3594161318956167,-0.1562978498175705,-0.0628661182869178,-1.8291835314634226e-17,0.09092301837099576
2046,0.023646109886670128,6.085565635818222,0.3410305474582267,-0.0037007828012387326,-0.03567356336329171,0.5583087416845504,0.8288576777965181,0.2916615283054059,-0.1303851275173994,0.28717797841147247,0.5921379172402627,0.13079582606788426,0.0,-0.6783242966969405,0.09360432069023211,0.07780078162090438,0.7792559038610564,-0.10384581741590795,0.0,-0.16100826848155936,0.08614382733048753,-0.3117901329330457,-2.0,-0.3074825411408366,0.37471059027175213,-0.16376345126310438,-0.08114799265621546,-1.3149921808326996e-17,0.0923514408205305
2047,0.021645667831154552,6.089152867907439,0.3416254457879387,-0.0026567907635332557,-0.03681954272780504,0.5607437404101941,0.8271660778386275,0.28531773746175326,-0.14882688352868526,0.29614358135426927,0.6187800764019088,0.153990477431609,0.0,-0.6756839459362823,0.09498448169819795,0.0632119461765406,0.7184793514768975,-0.0950560682929148,0.0,-0.18961494901470888,0.08357954069857196,-0.3332180521981225,-2.0,-0.31959243390829273,0.38959502205510016,-0.16810662643266372,-0.09990677970699084,-5.612175610710977e-18,0.09372968581964049
2048,0.019821019945275343,6.092696159401464,0.34179903825072205,-0.005996061439336892,-0.04111568318091433,0.5646402594252291,0.8242905587715967,0.27154584081157757,-0.14978104483033008,0.3070875395288501,0.662372773362872,0.16748813983372818,0.0,-0.6695129444772807,0.10291225839308989,0.03995915136577275,0.6550322364226107,-0.08569207122230413,0.0,-0.21670390148271387,0.08640037425853053,-0.35738555196339467,-2.0,-0.3321744113058405,0.4044662182700427,-0.1644185506973863,-0.11825622582750768,-1.2702847230854335e-18,0.09510269825683891
2049,0.01848264991873336,6.095875841650218,0.34139723532498206,-0.008162061197207571,-0.04451345470892548,0.5678561577178171,0.8218827880232351,0.25359572061421604,-0.14999997263060377,0.3203509847253832,0.7160270295952909,0.17341616815868538,0.0,-0.664716384937393,0.11052761513322372,0.020942880223295927,0.5934797375634578,-0.07432586363969515,0.0,-0.241738714087041,0.08908304134579507,-0.38114549168012823,-2.0,-0.34398620903871774,0.419634469659334,-0.15959773534054403,-0.13532974852226745,7.312541312764782e-19,0.09646072620615673
2050,0.017849041255554518,6.098943291658367,0.34060784035153596,-0.008902699493567142,-0.04667566918340768,0.570442740788069,0.8199617084536343,0.2350698636601287,-0.14999999999657881,0.33463738510994573,0.7729096760949962,0.17469510750018172,0.0,-0.6614791543061914,0.11723545646166678,0.007278703261079109,0.5359060365089209,-0.06255163338168908,0.0,-0.2652581763186581,0.08863510219946262,-0.4020480924331016,-2.0,-0.3548370426083409,0.4343373852199195,-0.15736361319258715,-0.15140251790933715,-7.03688502799271e-18,0.0979391296329751
2051,0.018097431512187605,6.102201740458606,0.33965722576944685,-0.008167503360617301,-0.04737104101813824,0.5725003550135496,0.8184941171878211,0.21881605822203487,-0.14999999999999955,0.34861225816497105,0.8281143186727925,0.17299725237885472,0.0,-0.6591658156473094,0.12258317259306079,-0.00024352529542239908,0.48314431203467945,-0.051543073940639075,0.0,-0.2874830177218201,0.08411665555399336,-0.4191088120749631,-2.0,-0.36445914961694165,0.448317097289629,-0.1589320494236387,-0.166616226843803,1.458214864301561e-17,0.09956439975119871
2052,0.01937373412836073,6.106028211851694,0.33903622766680974,-0.005956846669319482,-0.046692865511538714,0.5744650926435093,0.8171744915390852,0.20850612751559985,-0.15,0.35992156329934705,0.8754583295589304,0.1710054764167746,0.0,-0.6521085558989538,0.12590583198494065,-0.0011080920428708785,0.4290206686507176,-0.04009151056973006,0.0,-0.308600078768377,0.0742314200611615,-0.4345966846307993,-2.0,-0.37508833976885536,0.46226473164242043,-0.16375065403331307,-0.18353571044820227,-5.651562642758302e-18,0.10284395773028471
2053,0.021711743883990504,6.110574399494714,0.338640061102135,-0.0026727542273390576,-0.0447939698781859,0.5759047796764194,0.8162842895665982,0.20451374663272245,-0.15,0.36932044326034613,0.9154851786690956,0.16661706185445965,0.0,-0.64546909755161,0.12891554160251362,0.004218906447502341,0.38240734675697596,-0.03370157077055172,0.0,-0.32776840996201223,0.06178254107169022,-0.44407096655310263,-2.0,-0.3824924945935875,0.47557440293088415,-0.172184404140462,-0.1984094667245039,5.867450165189742e-18,0.10572723668093849
2054,0.024938956069682838,6.115950612520558,0.3387834997332531,0.0014309881993599225,-0.042488597300223564,0.577325589721077,0.8154065457337473,0.2084842002245804,-0.14999999157778213,0.3758361396245752,0.9460590784206169,0.16103613967982838,0.0,-0.6331844806791515,0.13181233730209024,0.014113508373025014,0.3356140335138999,-0.03144391901801376,0.0,-0.34524027937035906,0.04684171558480823,-0.4509081887710318,-2.0,-0.38865434070624477,0.48952434041397086,-0.18245897071736192,-0.21437720959207912,-1.1783763543524216e-17,0.1091413080826758
2055,0.028834430364118705,6.12189826059124,0.3391477960219077,0.006204521680574705,-0.03957544418525779,0.5783378901597892,0.8148132135242878,0.21682725135945338,-0.14999975979752744,0.3809445365891177,0.9724315708419253,0.1523573310143076,0.0,-0.6203298739268773,0.13453507370144252,0.028264511868022767,0.2941659447855489,-0.033533417380856745,0.0,-0.36086656094224046,0.0312581854724274,-0.4533342309972502,-2.0,-0.39195097335695983,0.5035138439993159,-0.19460932945631929,-0.22917402493251382,-1.2652819347407128e-17,0.11163215329249032
2056,0.03320209613246265,6.1283744575781025,0.33975178326941946,0.011418545175719396,-0.03621389856513742,0.5790269106815229,0.8144237269894548,0.22870696555171688,-0.14989802463910462,0.3847208335271646,0.9951553240270054,0.1412551246090827,0.0,-0.6058928963362042,0.13670492012207514,0.04588917747370037,0.25602713369552643,-0.038380499478675056,0.0,-0.3748081491795421,0.0158549891625131,-0.4529289720593339,-2.0,-0.39333221921865497,0.5175045492810635,-0.20726394525176475,-0.2431559765082764,7.960574456973525e-18,0.1136214788321856
2057,0.037859083130466,6.135295581873892,0.34060013025382163,0.016912218950904973,-0.03258321567196561,0.5794263888109918,0.8141973783156529,0.24329645573747316,-0.14955986516307482,0.38746978616719324,1.014669393369901,0.1286563343525299,0.0,-0.5896843963486376,0.13800965569594556,0.06614019617461274,0.2204680360871817,-0.044777686988883,0.0,-0.3868572276450024,0.0012737026314471362,-0.4503997618410082,-2.0,-0.3933098602947634,0.5315062702746876,-0.21966620973968193,-0.25629971756951087,3.531492115339992e-18,0.11540683633998408
2058,0.0425941459287286,6.142583059743503,0.34144387828537887,0.021729350355145262,-0.028619423995550623,0.5789296834959033,0.8145852843445172,0.2584987689918331,-0.14835749975455773,0.39137792816138567,1.0331365398950392,0.11338658215156204,0.0,-0.5758849315796802,0.14020207040479216,0.08838514997417206,0.1907329288263631,-0.05233909355973994,0.0,-0.39811418388129366,7.960641447455553e-09,-0.4441393563138378,-2.0,-0.3879797321844684,0.5439777029304607,-0.23144583046258577,-0.2664982474261178,1.716596970905565e-17,0.11663914963062262
2059,0.04724991414906246,6.150278085362555,0.3426448823389211,0.023546302885040588,-0.027437065337820508,0.5793417742710567,0.8142824372725698,0.2738572816023266,-0.13538771191423807,0.39465253958305346,1.0533527963615692,0.09723944988928558,0.0,-0.5573745313304468,0.14622150095405775,0.10554858467308835,0.16125800274073993,-0.060771435496831804,0.0,-0.4074774812243849,4.975416242096128e-14,-0.4362715695668653,-2.0,-0.3793293291593184,0.5560292348433684,-0.23954480527521593,-0.2747891931644974,1.7986744634945068e-17,0.11838857154432199
2060,0.05179971742586852,6.157938616092885,0.3440411625717323,0.025822270717409456,-0.02635322003852052,0.5802945861101709,0.8135704711085708,0.2884011581052612,-0.12129781208770805,0.39657759007279353,1.074514895966521,0.0815860506107765,0.0,-0.5369191539687639,0.1491325757261076,0.12212011211931004,0.13260944415688844,-0.06701177774530954,0.0,-0.41456672154822116,2.0180559968333706e-19,-0.4280010682845808,-2.0,-0.36862435219833734,0.5687831288077709,-0.24697067594662211,-0.28413462675921275,1.0621899037687333e-17,0.1195077753681493
2061,0.05609945750181586,6.165589672117114,0.3455152939697715,0.028250295842100457,-0.025502678347172854,0.5812948891811506,0.8128024274039951,0.30251664161872416,-0.10650144323586551,0.39844698587282024,1.0961195297229618,0.06654011545973224,0.0,-0.5158996632502124,0.14999999457859828,0.1377735027879618,0.10610291575599405,-0.07052849510722538,0.0,-0.4191531296756545,2.3738098346801767e-19,-0.4188512406641202,-2.0,-0.3580865728046531,0.5814892137098672,-0.2537384678113809,-0.29270552730074406,2.5155819742268652e-18,0.1208072645294633
2062,0.06003885646603233,6.17317626832959,0.34697947402579415,0.03048772345076178,-0.025123272344824282,0.5820938597957516,0.8121613499136486,0.31602440077356364,-0.09085942235440232,0.4011344362504821,1.1186335634014997,0.05218955658738823,0.0,-0.4955963416754736,0.1499999999999661,0.1517328545889037,0.08317560064044689,-0.07095369183060289,0.0,-0.4210368928614938,-1.312689310007352e-18,-0.4092281105136109,-2.0,-0.3491680054761188,0.5937156935523803,-0.25975230055442167,-0.29960253736818304,-3.862576118598016e-18,0.12238393696528704
2063,0.06351752009350604,6.180608170484482,0.3483586707885207,0.03227628556318661,-0.025395519244115265,0.5825843616875503,0.8117319573046716,0.3284675823278783,-0.07420632729545634,0.4051521434255042,1.142896262839922,0.03864396920832739,0.0,-0.4772333952735396,0.15,0.16311045711838315,0.06515993015777873,-0.06787702238460043,0.0,-0.4201206354610683,1.4062864506789521e-18,-0.39962866512696793,-2.0,-0.3427741773087785,0.6052125448587322,-0.26484449158053164,-0.3043933397509632,-2.7826091108487834e-18,0.12417937409646702
2064,0.06645556478700311,6.187759990788426,0.3496301814243376,0.033767245122341,-0.02619071332257797,0.5829347229472913,0.8113944345846017,0.33895984915112365,-0.05695577995711724,0.41008954170525713,1.1698051959292743,0.02645749833236768,0.0,-0.4617053786604147,0.14942781052864332,0.17102679614413385,0.05292230124189942,-0.0608202638831902,0.0,-0.4163782616975544,1.5028482066659424e-18,-0.390538550417287,-2.0,-0.3393915907996527,0.6158008271918344,-0.2690156188336194,-0.3071211119176756,-8.847365013189574e-18,0.12600266516777608
2065,0.06904609287636176,6.194812914733559,0.35102297392740067,0.03517453157319739,-0.026222342205104672,0.5834164502963827,0.8109872912823305,0.3475202014654827,-0.03980205820879849,0.41491762701733237,1.1969254933808027,0.01666494885187507,0.0,-0.45152284049061303,0.1463049179157661,0.17561732171336927,0.049148634484108736,-0.048930009115766185,0.0,-0.41261317891218896,4.1864603418043794e-19,-0.3817478572006998,-2.0,-0.3382974619698999,0.6245132357552322,-0.27284679243462756,-0.3091298540066963,-1.4194684009205972e-17,0.12709423609999523
2066,0.07149905011055063,6.2017686102105545,0.35266449495935737,0.03713127393184254,-0.02622671233527048,0.5841103641458869,0.8104002162842997,0.35573612450860703,-0.0209335634814099,0.4193103985140972,1.2265924715878642,0.007247379237651508,0.0,-0.44109653113999625,0.1401300570802563,0.17792339141065058,0.04872921198360603,-0.029637943588732774,0.0,-0.40631955821983534,5.448327674976473e-18,-0.37151997858752306,-2.0,-0.3380608687751306,0.6325320956811223,-0.27727179905552884,-0.31074607088972056,-2.320965566683349e-17,0.12834054622153668
2067,0.07378186117062105,6.208647428413872,0.3543951296851863,0.03924417089396638,-0.02634906105268215,0.584759676797247,0.8098282178489865,0.3637864053998196,-0.0004577605094107078,0.4237280245449404,1.2586366153622313,-0.0026802487398124714,0.0,-0.4310431318582584,0.13231013182282567,0.17839123724333336,0.051367497051917566,-0.004064851460609423,0.0,-0.3976604073331589,5.922877883675695e-19,-0.36009816353511936,-2.0,-0.3388229046148801,0.6401770693920736,-0.28185553722719525,-0.3115259175966312,-3.5274792967523744e-17,0.12988450418206834
2068,0.07588242842501194,6.215479559989428,0.35614065815816315,0.041332962897635606,-0.02663621014221797,0.5853466736140939,0.809290658648842,0.37147300770791436,0.02144077042300293,0.4280015563569073,1.2930216452089862,-0.013592401855367075,0.0,-0.4213684854403755,0.12341083164628731,0.17740437635898665,0.056794885496023455,0.026009735478660503,0.0,-0.38666732285773575,-1.3592761221063385e-18,-0.3477762781306942,-2.0,-0.34065401148670466,0.6472759472037221,-0.28642369169411896,-0.3112529115820859,5.983334860285971e-18,0.13166343738252637
2069,0.07778967674753227,6.222288859716246,0.35784311663635965,0.043251287052139736,-0.02711399269596481,0.5858879918112534,0.8087826770027856,0.3785473135462791,0.04453057723483518,0.43190112511588497,1.3295842105431435,-0.025782144365718684,0.0,-0.4120482126947375,0.11388206342054508,0.17532273030713505,0.06475982739579805,0.05876546785389218,0.0,-0.373397542932183,1.0852609636695723e-18,-0.33483481831414025,-2.0,-0.3434723966531352,0.6536410714239661,-0.29084108111227436,-0.3098183845720499,-1.8760403353143464e-17,0.1335621182655457
2070,0.07949710608716128,6.229088571757777,0.35945700907930594,0.04488152104615802,-0.027792193748656026,0.5864125866293788,0.8082904931259929,0.3847168222757497,0.06852936044047811,0.4351854485205072,1.36805290985953,-0.039392394455577295,0.0,-0.4030863968925641,0.10413026717604947,0.172476117987305,0.07505974330026777,0.09238183705850089,0.0,-0.35793575714101444,-2.6175435652526016e-18,-0.3215108547873876,-2.0,-0.3470806190801089,0.6590964488136837,-0.2949938823868922,-0.30717985029707273,2.149875499249821e-18,0.13545237872068797
2071,0.0810068728848502,6.235878043594827,0.36094948387490877,0.04613934847083762,-0.02866347052936674,0.5869545733706496,0.8077957011393266,0.38961763210239714,0.09310515854518246,0.4376056180101193,1.4080874309490503,-0.05442406998380504,0.0,-0.39453675611755834,0.09453407815131351,0.16915594468745182,0.08755987982520536,0.12504686263167228,0.0,-0.34038287301328257,-2.4625365359050647e-18,-0.3079887874635096,-2.0,-0.35118443475699956,0.6634822295816445,-0.29880158146409774,-0.3033561034862868,-1.026339234276195e-17,0.13720558819706952
2072,0.08232969972484182,6.242644151364567,0.36229815674879595,0.04694736489637715,-0.0297206264035768,0.58753917110425,0.8072857930829669,0.39281523455004247,0.11792507857754399,0.4389466740228003,1.449318638426948,-0.07077581652618786,0.0,-0.3865059191086178,0.0855169184609784,0.16560652495960645,0.10218310092858238,0.15496524525446523,0.0,-0.3208577711070333,0.0004672939210703151,-0.29439112984871757,-2.0,-0.3552844627818023,0.6666513498672582,-0.3022023218572959,-0.2984007664606399,-2.0697144187040422e-17,0.13870997870325852
2073,0.08345972982625907,6.2493815117574885,0.363468877457638,0.046990598219781264,-0.031119365166290342,0.5881201029158166,0.8068074202291909,0.3940105157523403,0.14308094312988942,0.4393831578477521,1.4914993371456087,-0.08858053231223798,0.0,-0.3791361967143941,0.07813043633677998,0.1619300911877091,0.11883931771539374,0.18037462243362742,0.0,-0.2995478124749321,0.005373962375815557,-0.2805712992890642,-2.0,-0.3574689701832435,0.6683855831632409,-0.30484685040454385,-0.29205603510892186,-2.210914811011334e-17,0.13996554092889774
2074,0.08442262952029132,6.25602418618326,0.36444338016552974,0.04622498594209164,-0.0328495168392353,0.5887226340241568,0.8063434876687103,0.39248197390453976,0.16830333198144953,0.43868014874786154,1.5346204267489276,-0.10775185130924822,0.0,-0.37272051408916607,0.07284537595866596,0.1582311844349847,0.137540792381368,0.19962926437315667,0.0,-0.27649324367427,0.013161673230151407,-0.26602909942321806,-2.0,-0.3562768923644972,0.6685044915284094,-0.30647498958046127,-0.2840410160548988,-3.573833174790866e-17,0.1408434951740179
